Timepoint	Acidobacteriales	unknown	Solibacterales	unknown1	Acidimicrobiales	Actinomycetales	Bifidobacteriales	Coriobacteriales	MC47	Solirubrobacterales	Bacteroidales	Flavobacteriales	Sphingobacteriales	mle1-12	YS2	Streptophyta	Nostocales	Bacillales	Gemellales	Lactobacillales	Turicibacterales	Clostridiales	Fusobacteriales	Gemmatimonadales	Nitrospirales	Gemmatales	Planctomycetales	Caulobacterales	Rhizobiales	Rhodobacterales	Rhodospirillales	Rickettsiales	Sphingomonadales	unknown2	Burkholderiales	Hydrogenophilales	Methylophilales	Neisseriales	Rhodocyclales	unknown3	Bdellovibrionales	Desulfovibrionales	MIZ46	Myxococcales	Syntrophobacterales	Campylobacterales	Aeromonadales	Alteromonadales	Chromatiales	Enterobacteriales	Oceanospirillales	Pasteurellales	Pseudomonadales	unknown4	Vibrionales	Xanthomonadales	unknown5	Spirochaetales	Synergistales	Erysipelotrichales	RF39	EW055	Spartobacteriales	Verrucomicrobiales	unknown6
0	0.0	0.0	0.0	0.0	0.0	0.0	2.50725013163e-05	0.002457105129	0.0	0.0	0.466432099488	0.0	0.0	0.0	0.0	3.34300017551e-05	0.0	0.0	8.35750043877e-06	0.000910967547825	8.35750043877e-06	0.48629787803	0.0	0.0	0.0	0.0	0.0	0.0	8.35750043877e-06	8.35750043877e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.67150008775e-05	0.0	0.0	0.0	1.67150008775e-05	0.0	0.0	0.0	8.35750043877e-06	0.0	0.0	0.0	4.17875021939e-05	0.0	8.35750043877e-06	6.68600035101e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.011675428113	0.0287080140072	0.0	0.0	0.00326778267156	0.0
1	0.0	0.0	0.0	0.0	0.0	4.8636239835e-06	0.0	0.00203785844909	0.0	0.0	0.520860083266	4.8636239835e-06	0.0	0.0	0.0	1.9454495934e-05	0.0	0.0	2.9181743901e-05	0.00055445313412	3.40453678845e-05	0.462316641376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.8636239835e-06	0.0	0.0	0.0	1.45908719505e-05	0.0	0.0	0.0	4.8636239835e-06	0.0	0.0	0.0	1.45908719505e-05	0.0	0.0	4.8636239835e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00525271390218	0.0082827516439	0.0	0.0	0.000515544142251	0.0
2	0.0	0.0	0.0	0.0	0.0	3.76860749953e-05	0.0	0.00117245566652	0.0	0.0	0.642786257145	0.0	3.76860749953e-05	0.0	0.0	4.60607583276e-05	0.0	0.0	0.0	0.000267989866633	8.37468333229e-06	0.344500973557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.18734166614e-06	0.0	0.0	0.0	0.0	0.000305675941628	0.0	0.0	4.18734166614e-06	0.0	0.0	0.0	4.18734166614e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.37468333228e-06	0.0	0.0	2.09367083307e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00350480497456	0.00705567070746	0.0	0.0	0.000234491133304	0.0
3	0.0	0.0	0.0	0.0	0.0	2.41202151523e-05	6.03005378808e-06	0.00119395065004	0.0	0.0	0.544929930775	0.0	0.0	0.0	0.0	3.01502689404e-05	0.0	0.0	0.0	0.000331652958345	0.0	0.434833208712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.03005378808e-06	0.0	0.0	0.0	6.03005378808e-06	0.0	6.03005378808e-06	5.42704840928e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00735063556767	0.0102209411708	0.0	0.0	0.00100701898261	0.0
4	0.0	0.0	0.0	0.0	0.0	5.68120193574e-05	0.0	0.000325377929047	0.0	0.0	0.626982610357	0.0	0.0	0.0	0.0	3.09883741949e-05	0.0	0.0	0.0	8.78003935523e-05	5.16472903249e-06	0.360301826764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000366695761307	0.0	0.0	0.0	0.0	0.0	0.0	5.16472903249e-06	3.09883741949e-05	0.0	0.0	0.0	0.0	0.0	0.0	4.64825612924e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00118272294844	0.0102829755037	0.0	0.0	0.000294389554852	0.0
5	0.0	0.0	0.0	0.0	0.0	3.40305821498e-05	0.0	0.0014916738509	0.0	0.0	0.507747629202	2.26870547666e-05	0.0	0.0	0.0	4.53741095331e-05	0.0	0.0	5.67176369164e-06	0.000436725804256	1.13435273833e-05	0.451075366396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000374336403648	0.0	0.0	0.0	0.0	0.0	0.0	1.70152910749e-05	0.000107763510141	0.0	0.0	1.13435273833e-05	0.0	0.0	0.0	5.67176369164e-05	5.67176369164e-06	1.70152910749e-05	4.53741095331e-05	0.0	0.0	0.000266572893507	0.0	0.0	0.0	0.00622759653342	0.0307409592086	0.0	0.0	0.00125913153954	0.0
6	0.0	0.0	0.0	0.0	0.0	0.0	1.12228407254e-05	0.00134112946669	0.0	0.0	0.692022804812	5.61142036272e-06	0.0	0.0	0.0	1.68342610881e-05	0.0	0.0	0.0	8.97827258037e-05	0.0	0.289863530257	0.0	0.0	0.0	0.0	0.0	0.0	5.61142036272e-06	0.0	0.0	0.0	0.0	0.0	0.000959552882025	0.0	0.0	0.0	0.0	0.0	0.0	5.61142036272e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.41713054408e-05	0.0	5.61142036272e-06	0.000291793858861	0.0	0.0	0.000505027832645	0.0	0.0	0.0	0.00211550547675	0.0120140509966	0.0	0.0	0.000662147602801	0.0
7	0.0	0.0	0.0	0.0	0.0	0.0	4.82488094606e-06	0.00111454749854	0.0	0.0	0.613522211339	0.0	0.0	0.0	0.0	1.44746428382e-05	0.0	0.0	0.0	0.000284667975818	3.85990475685e-05	0.371062294038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.64976189212e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.82488094606e-06	0.0	0.0	0.0	0.0	0.0	0.000144746428382	9.64976189212e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.002147072021	0.0112419726043	0.0	0.0	0.000400465118523	0.0
8	0.0	0.0	0.0	0.0	0.0	8.8431925104e-06	5.8954616736e-06	0.000834207826815	0.0	0.0	0.510098925847	1.17909233472e-05	0.0	0.0	0.0	2.9477308368e-06	0.0	0.0	5.8954616736e-06	0.000860737404346	8.84319251041e-06	0.474030491328	2.9477308368e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9477308368e-06	0.0	5.8954616736e-06	0.0	0.0	2.9477308368e-06	0.0	0.0	0.0	1.76863850208e-05	0.0	0.0	0.0	1.17909233472e-05	0.0	0.0	0.0	2.35818466944e-05	0.0	7.95887325936e-05	5.60068858992e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00560068858992	0.00688884696561	0.0	0.0	0.00143849264836	0.0
9	0.0	0.0	0.0	0.0	0.0	5.061983994e-06	7.59297599101e-06	0.000989617870828	0.0	0.0	0.632773309171	0.0	0.0	0.0	0.0	1.2654959985e-05	0.0	0.0	0.0	0.000210072335751	0.0	0.345212122439	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.592975991e-06	0.0	0.0	2.530991997e-06	0.0	0.0	0.0	2.530991997e-06	0.0	0.0	0.0	2.530991997e-06	0.0	0.0	0.0	1.7716943979e-05	0.0	0.0	2.530991997e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0018552171338	0.0183876568582	0.0	0.0	0.000488481455422	0.0
10	0.0	0.0	0.0	0.0	0.0	2.57945805586e-05	8.59819351954e-06	0.00382189701944	0.0	0.0	0.421161014071	1.28972902793e-05	0.0	0.0	0.0	1.28972902793e-05	0.0	1.28972902793e-05	8.59819351954e-06	0.000795332900558	0.0	0.547275017519	4.29909675977e-06	0.0	0.0	0.0	0.0	2.57945805586e-05	0.0	4.29909675977e-06	4.29909675977e-06	0.0	0.0	0.0	0.000666359997764	0.0	0.0	4.29909675977e-06	0.0	0.0	0.0	4.29909675977e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.00936773184e-05	0.0	0.0	0.00328450992446	0.0	0.0	0.0	0.0	0.0	0.0	0.00950530293585	0.0110615759629	0.0	0.0	0.00226992308915	0.0
11	0.0	0.0	0.0	0.0	0.0	2.20399032448e-05	0.0	0.00533916656106	0.0	0.0	0.45668332516	0.0	0.0	0.0	0.0	0.0	0.0	5.5099758112e-06	2.7549879056e-06	0.00055099758112	4.40798064896e-05	0.518147105335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7549879056e-06	0.0	0.0	0.0	2.7549879056e-06	0.0	0.0	0.0	2.7549879056e-06	0.0	0.0	0.0	5.50997581121e-06	0.0	8.26496371681e-06	8.26496371681e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0108078175537	0.00808313451504	0.0	0.0	0.000283763754277	0.0
12	0.0	0.0	0.0	0.0	0.0	4.60503455869e-05	8.37279010672e-06	0.00448362910215	0.0	0.0	0.498206129719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.37279010671e-06	0.000770296689818	4.18639505336e-05	0.471526234045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.18639505336e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.37279010672e-06	0.0	4.18639505336e-06	8.37279010672e-06	4.18639505336e-06	0.0	0.0	0.0	0.0	0.0	0.00959103106724	0.0134257689361	0.0	0.0	0.00186294579875	0.0
13	0.0	0.0	0.0	0.0	0.0	9.00192641225e-06	3.00064213742e-06	0.00383782129376	0.0	0.0	0.447980867906	1.20025685497e-05	0.0	0.0	0.0	3.00064213742e-06	0.0	6.00128427484e-06	1.50032106871e-05	0.000468100173437	1.20025685497e-05	0.525691497981	0.0	0.0	0.0	0.0	0.0	0.0	3.90083477864e-05	0.0	0.0	0.0	0.0	0.0	8.10173377102e-05	0.0	0.0	6.00128427483e-06	0.0	0.0	0.0	6.00128427483e-06	0.0	0.0	0.0	6.00128427484e-06	0.0	0.0	0.0	6.00128427484e-06	0.0	8.40179798477e-05	4.20089899238e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00810173377102	0.0121225942352	0.0	0.0	0.0014673140052	0.0
14	0.0	0.0	0.0	0.0	0.0	6.45063490374e-06	9.67595235561e-06	0.00181585372541	0.0	0.0	0.682896464084	6.45063490374e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000151589920238	1.93519047112e-05	0.295690653353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.45063490374e-06	0.0	0.0	0.0	0.0	0.0	0.0	6.45063490374e-06	0.0	0.0	0.0	3.22531745187e-06	0.0	0.0	0.0	9.67595235561e-06	0.0	6.45063490374e-06	9.67595235561e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.00213193483568	0.0167232709879	0.0	0.0	0.000506374839943	0.0
15	0.0	0.0	0.0	0.0	0.0	4.5046059596e-05	0.0	0.00713980044596	0.0	0.0	0.488952453884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000608121804546	0.000135138178788	0.476767494763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000157661208586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2523029798e-05	0.0	0.0	0.0	4.5046059596e-05	0.0	6.75690893939e-05	6.75690893939e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0043919908106	0.0125453275975	0.0	0.0	0.00905425797879	0.0
16	0.0	0.0	0.0	0.0	0.0	1.07909787418e-05	1.07909787418e-05	0.00405740800691	0.0	0.0	0.536484299126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011870076616	1.07909787418e-05	0.453922520773	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.07909787418e-05	0.0	1.07909787418e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00273011762166	0.00233085140822	0.0	0.0	0.00030214740477	0.0
17	0.0	0.0	0.0	0.0	0.0	0.000127654142377	0.0	0.00908471979916	0.0	0.0	0.340804646611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000797838389856	9.57406067827e-05	0.623856431641	0.0	0.0	0.0	0.0	0.0	0.0	1.06378451981e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.06378451981e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0136589932344	0.00882941151439	0.0	0.0	0.00272328837071	0.0
18	0.0	0.0	0.0	0.0	0.0	9.59269420409e-06	9.59269420409e-06	0.00482512518466	0.0	0.0	0.407766245227	0.0	7.67415536328e-05	0.0	0.0	0.0	0.0	0.0	9.59269420409e-06	0.000383707768163	1.91853884082e-05	0.576108435815	0.0	0.0	0.0	0.0	0.0	0.0	8.63342478369e-05	0.0	0.0	0.0	0.0	0.0	0.000105519636245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.79634710205e-05	2.87780826123e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00359726032653	0.00602421196017	0.0	0.0	0.000901713255185	0.0
20	0.0	0.0	0.0	0.0	0.0	2.91002211616e-05	0.0	0.0124112443255	0.0	0.0	0.362501455011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00142591083692	1.45501105808e-05	0.596459958096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0124476196019	0.0127531719241	0.0	0.0	0.00195698987313	0.0
21	0.0	0.0	0.0	0.0	0.0	0.000276065151376	6.13478114168e-06	0.00268089935892	0.0	0.0	0.602104229932	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.13478114168e-06	0.000312873838226	2.45391245667e-05	0.38420293856	6.13478114168e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.06739057084e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.13478114168e-06	0.0	0.0	0.0	1.22695622834e-05	0.0	6.13478114168e-06	0.0	0.0	0.0	0.000576669427318	0.0	0.0	0.0	0.00339253397135	0.00569921168063	0.0	0.0	0.00065642158216	0.0
22	0.0	0.0	0.0	0.0	0.0	1.98846689203e-05	1.32564459468e-05	0.00509047524359	0.0	0.0	0.554450851726	6.62822297342e-06	0.0	0.0	0.0	0.0	0.0	0.0	6.62822297342e-06	0.000424206270298	5.96540067608e-05	0.417664214224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000874925432491	0.0	0.0	0.0	0.0	0.0	0.0	6.62822297342e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.98846689202e-05	0.0	6.62822297342e-06	0.00048386027706	0.0	0.0	6.62822297342e-06	0.0	0.0	0.0	0.00562073308146	0.0136607675482	0.0	0.0	0.00158414529065	0.0
23	0.0	0.0	0.0	0.0	0.0	0.000279892521272	0.0	0.017605239588	0.0	0.0	0.34591916704	2.79892521272e-05	0.0	0.0	0.0	2.79892521272e-05	0.0	0.0	5.59785042544e-05	0.00341468875952	0.000335871025526	0.61433609494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.79892521272e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00019592476489	0.0	0.00039184952978	5.59785042544e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.012987012987	0.00279892521272	0.0	0.0	0.001539408867	0.0
24	0.0	0.0	0.0	0.0	0.0	3.46116572061e-05	0.0	0.0039457289215	0.0	0.0	0.494012183303	0.0	0.0	0.0	0.0	3.46116572061e-05	0.0	0.0	3.46116572061e-05	0.00179980617472	3.46116572061e-05	0.484147861	0.0	0.0	0.0	0.0	0.0	0.0	0.00152291291707	0.0	0.0	0.0	0.0	0.0	0.00148830125987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000519174858092	0.0	0.0	0.0	0.0	0.0	0.0	0.0106950020767	0.000796068115742	0.0	0.0	0.000934514744566	0.0
25	0.00373172652265	0.0	0.00106131671745	0.000273888185148	0.0	0.00198568934232	0.0	0.00219110548119	0.0	0.00058201239344	0.472148995172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00112978876374	0.0	0.487315553425	0.0	0.00047930432401	0.0	6.84720462871e-05	0.0	0.0	0.00222534150433	0.0	0.0	0.0	0.00243075764319	0.000650484439727	0.00992844671163	0.0	0.0	0.0	0.000171180115718	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013352049026	0.0	0.0	0.0	0.00239652162005	0.0	0.0	0.000308124208292	0.0	0.0	0.0	0.00530658358725	0.000684720462871	0.0	0.00119826081002	0.00239652162005	0.0
26	0.0	0.0	0.0	0.0	0.0	0.00228310502283	0.0	0.0	0.0	0.0	0.00228310502283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0707762557078	0.0	0.00456621004566	0.0	0.0	0.0	0.0	0.0	0.0	0.0867579908675	0.0	0.0	0.0	0.155251141552	0.0	0.420091324201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0821917808219	0.0	0.00228310502283	0.116438356164	0.0	0.0	0.0570776255707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27	0.0	0.0	0.0	0.0	0.0	2.51231032057e-05	0.0	0.000301477238468	0.0	0.0	0.676916892775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.51231032057e-05	0.000150738619234	0.0	0.310194955281	0.0	0.0	0.0	0.0	0.0	0.0	0.000251231032057	0.0	0.0	0.0	0.000150738619234	0.0	0.000552708270526	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000376846548085	0.0	0.0	2.51231032057e-05	0.0	0.0	0.0	0.00035172344488	0.0061802833886	0.0	0.0	0.00449703547382	0.0
28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00136301681054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000908677873694	0.0	0.0	0.0	0.0	0.0	0.0899591094957	0.0	0.0	0.0	0.0	0.0	0.0	0.699681962745	0.0	0.0	0.0	0.000908677873694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.206724216265	0.000454338936847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00116951358118	0.0	0.0	0.508392495347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000181192244972	0.0	0.464708692286	0.0	0.0	0.0	0.0	0.0	0.0	0.00334382052084	0.0	0.0	0.0	0.0	0.0	0.00714885766525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000214136289512	0.0	1.64720222702e-05	0.00609464823996	0.0	0.0	0.00153189807113	0.0	0.0	0.0	0.00309674018679	0.00243785929599	0.0	0.0	0.00166367424929	0.0
31	0.0	0.0	0.0	0.0	0.0	0.000672721157081	0.0	0.00076882417952	0.0	0.0	0.648583281277	0.0	0.000400429260167	0.0	0.0	0.0	0.0	0.0	0.0	0.000128137363254	0.0	0.319750772828	0.0	0.0	0.0	0.0	0.0	0.000352377748947	0.0	0.0	0.0	0.0	0.0	0.0	0.00161773421107	0.0	0.0	0.0	0.0	0.0	0.0	1.60171704067e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000256274726507	0.0	1.60171704067e-05	0.000688738327487	0.0	0.0	0.000112120192847	0.0	0.0	0.0	0.00148959684782	0.0226162446143	0.0	0.0	0.00253071292425	0.0
32	0.0	0.0	0.0	0.0	0.0	3.38409475465e-05	0.0	0.00717428087987	0.0	0.0	0.3310321489	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.38409475465e-05	0.000541455160744	3.38409475465e-05	0.614145516074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000304568527919	0.0	0.0	3.38409475465e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.013062605753	0.0245685279188	0.0	0.0	0.00903553299493	0.0
33	0.0	0.0	0.0	0.0	0.0	0.000274612110394	0.0	0.00590416037347	0.0	0.0	0.385898668131	0.0	0.0	0.0	0.0	3.43265137993e-05	0.0	0.0	3.43265137993e-05	0.00044624467939	3.43265137993e-05	0.573149800906	0.0	0.0	0.0	0.0	0.0	0.0	3.43265137993e-05	0.0	0.0	0.0	0.0	0.0	0.00102979541398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000308938624193	0.0	0.0	0.0	0.0	0.0	0.0	0.010091995057	0.0177124811205	0.0	0.0	0.00504599752849	0.0
34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00331924111666	0.0	0.0	0.570874532685	0.0	3.49393801754e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000209636281052	6.98787603508e-05	0.409419656895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000593969462981	0.0	0.000174696900877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00359875615807	0.00856014814298	0.0	0.0	0.00314454421578	0.0
35	0.0	0.0	0.0	0.0	0.0	6.31333059756e-05	0.0	0.00246219893305	0.0	0.0	0.637456990436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000726033018719	0.0	0.348622115597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00028409987689	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.31333059756e-05	3.15666529878e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00271473215695	0.00650273051549	0.0	0.0	0.00107326620159	0.0
36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00279745796211	0.0	0.0	0.49040654362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000851400249339	0.0	0.487943564326	0.0	0.0	0.0	0.0	0.0	0.0	0.000334478669383	0.0	0.0	0.0	0.0	0.0	0.000212850062335	0.0	0.0	0.0	0.000212850062334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.04071517621e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0060206160489	0.007540973637	0.0	0.0	0.00364885821145	0.0
37	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00119766715268	0.0	0.0	0.716126848573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000156217454697	2.60362424495e-05	0.261742345345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000390543636742	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000182253697146	0.0	0.0	2.60362424495e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00122370339513	0.0165850864403	0.0	0.0	0.00234326182046	0.0
38	0.0	0.0	0.0	0.0	0.0	0.00145403494698	0.0	0.000401113088821	0.0	0.0	0.730201308631	0.000576600065181	0.0	0.0	0.0	0.000777156609591	0.0	0.0	0.0	0.000200556544411	2.50695680513e-05	0.237584296423	0.0	0.0	0.0	0.0	0.0	0.00325904384667	0.0018551480358	0.0	0.0	0.0	2.50695680513e-05	0.0	0.0113815838953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000626739201284	0.0	0.0	0.0	0.0	0.0	0.0	0.000426182656873	0.00952643585951	0.0	0.0	0.00167966105944	0.0
39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00027349695586	0.0	0.0	0.704861111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000130802891933	0.0	0.285411910198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.56735159817e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000915620243531	0.00734874429224	0.0	0.0	0.00102264079147	0.0
40	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00202022494864	0.0	0.0	0.689736576286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002156419889	1.13495783632e-05	0.290390312	0.0	0.0	0.0	0.0	0.0	0.0	1.13495783632e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.13495783632e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018499812732	0.0125980319831	0.0	0.0	0.00315518278496	0.0
41	0.0	0.0	0.0	0.0	0.0	1.03330336754e-05	0.0	0.00395755189766	0.0	0.0	0.468716740548	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000929973030782	5.16651683768e-05	0.511557498166	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00145695774822	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.09991010261e-05	0.0	2.06660673508e-05	1.03330336754e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00737778604421	0.00483585976007	0.0	0.0	0.00104363640121	0.0
