Timepoint	Corynebacteriaceae	Micrococcaceae	unknown911	Bifidobacteriaceae	Coriobacteriaceae	unknown7576	Bacteroidaceae	Porphyromonadaceae	Rikenellaceae	unknown2246	unknown2958	Flavobacteriaceae	Sphingobacteriaceae	unknown7558	unknown5503	unknown1455	unknown588	Bacillaceae	Staphylococcaceae	Aerococcaceae	Enterococcaceae	Lactobacillaceae	Leuconostocaceae	Streptococcaceae	Turicibacteraceae	Catabacteriaceae	Clostridiaceae	ClostridialesFamilyXIII.IncertaeSedis	ClostridialesFamilyXI.IncertaeSedis	Lachnospiraceae	Ruminococcaceae	unknown2010	unknown3038	unknown3427	unknown3464	unknown3979	unknown4490	unknown4830	Veillonellaceae	Fusobacteriaceae	Caulobacteraceae	Bradyrhizobiaceae	Phyllobacteriaceae	Rhizobiaceae	Rhodospirillaceae	Sphingomonadaceae	Alcaligenaceae	Burkholderiaceae	Comamonadaceae	Oxalobacteraceae	unknown3491	unknown4277	unknown7161	unknown78	Neisseriaceae	Desulfovibrionaceae	unknown6463	unknown3424	Campylobacteraceae	Aeromonadaceae	Enterobacteriaceae	Pasteurellaceae	Moraxellaceae	Pseudomonadaceae	Xanthomonadaceae	Erysipelotrichaceae	unknown2221	unknown6436	Verrucomicrobiaceae	unknown1257
139	0	2.03126110845473e-05	0	0.0741714993755182	0.000396095916150326	0	0.197438579742365	0.00201094849737149	0.00716527356008551	0.0102832593615439	0.0210997247641734	1.01563055423238e-05	0	0	0	0	0	0	0	0	2.03126110845473e-05	0	0.000512893429885997	0.00484963589645534	8.63285971095015e-05	2.03126110845473e-05	0.000497658971572561	3.55470693979829e-05	6.09378332539426e-05	0.25069824600636	0.358532820100698	0.00655589522755811	0.00217852753881827	0	0	8.63285971095015e-05	0	0	0.0179309574349266	0	0	0	0	0	0	0	0.000350392541209017	0	0.00065508170747873	0	5.07815277115186e-05	0	0	0	5.07815277115186e-06	0.000969927179289063	0	0	2.03126110845473e-05	0	0.000533206040971246	0.0098566945287958	8.12504443383897e-05	6.60159860248539e-05	0	0.0327490072211757	0	0	0	0
140	6.10388817676945e-06	1.83116645302884e-05	0	0.0608008301288329	0.000976622108283716	0	0.139248000976599	0.000787401574804504	0.00715986083134945	0.00182506256485752	0.0220777635354388	6.10388817676945e-06	0	0	0	0	0	0	0	0	0	0	0.00208752975645467	0.00507843496307613	0.00133675151071114	4.2727217237306e-05	0.00275285356772961	6.10388817676945e-06	0.000158701092596568	0.335237746444397	0.349172923152001	0.00895440395533035	0.00405298174937276	0	0	0.00184337422938149	0.000134285539889249	0	0.00995544161631837	6.10388817676945e-06	0	0	0	0	0	0	0.000299090520662145	0	6.10388817676945e-06	0	0	6.10388817676945e-06	0	0	1.83116645302884e-05	4.88311054142359e-05	0	0	0	0	0.000378441066959426	0.00148934871512437	3.66233290606769e-05	6.10388817676945e-06	0	0.0439846182018201	0	0	0	0
141	0	2.2400430088308e-05	0	0.0600891537117765	0.000448008601765158	0	0.257750548810671	0.00379127279244458	0.0128354464405766	0.0125162403118569	0.0512801845795554	5.60010752206699e-06	0	0	0	0	5.60010752206699e-06	0	0	0	2.2400430088308e-05	1.6800322566181e-05	0.000224004300882078	0.00151762913848221	1.6800322566181e-05	5.60010752206699e-06	0.000890417096008391	2.8000537610335e-05	8.96017203532321e-05	0.262275435688067	0.26983558084317	0.00518569956543439	0.00236324537431319	0	0	0.000862416558397755	2.8000537610335e-05	0	0.0130818511715815	5.60010752206699e-06	0	0	0	0	0	0	0.000621611934948895	0	1.1200215044154e-05	0	0	0	0	0	0	0.000560010752206699	0	0	5.60010752206699e-06	0	4.48008601765158e-05	0.00064961247255953	3.92007526544889e-05	0	0	0.042874423188933	0	0	0	0
142	6.72045268969963e-06	3.36022634484981e-06	0	0.0410854875185074	0.000225135165104637	0	0.293495609864528	0.00254033111670005	0.0158636285740461	0.0178024791749881	0.0833369735785782	0	0	0	0	0	0	0	0	0	0.00396842731326372	3.69624897933479e-05	0.000134409053793992	0.000917341792143297	8.4005658621145e-05	2.68818107587985e-05	0.00232191640428831	2.68818107587985e-05	8.06454322763955e-05	0.208948954801087	0.268035174849638	0.020211761464243	0.00117943944704539	0	0	0.000198253354346039	1.6801131724249e-05	0	0.0188945527370467	0	0	0	0	0	0	0	0.00116263831531062	0	0.000312501050070331	0	0	0.000561157799589618	2.35215844139487e-05	0	0	0.00476144073064988	0.000235215844139487	2.68818107587985e-05	3.36022634484981e-06	0	0.000110887469380345	0.000184812448966239	2.68818107587985e-05	0	0	0.0131485656873024	0	0	0	0
143	1.42787788788558e-05	0	0	0.0798469314903133	0.00117085986806497	0	0.116686180997633	0.00335551303652006	0.00825313419196378	0.00539737841619262	0.0360967530057025	0	0	0	0	0	4.2836336636467e-05	1.42787788788558e-05	1.42787788788558e-05	0	0.000399805808607159	0	0.00055687237627397	0.00678241996744143	0.000571151155153227	0	0.00257018019818601	5.71151155153227e-05	4.28363366365674e-05	0.379458548704944	0.273510009424209	0.0127081132022078	0.00281291943912434	0	0	0.000713938943941785	1.42787788788558e-05	0	0.00572579033041454	0	0	0	0	0	0	0	0.000285575577576112	0	1.42787788788558e-05	0	0	0	0	0	1.42787788788558e-05	0.00653968072650309	0	0	0	0	0.000257018019818601	5.71151155153227e-05	7.13938943942789e-05	0	0	0.0559442556472376	0	0	0	0
144	0	0	0	0.0461867579420025	0.00032088993475293	0	0.242571398010851	0.00502727564445955	0.00565835918279586	0.0181195849823294	0.0480372232324295	0	0	0	0	0	1.0696331158431e-05	0	0	0	0	0	0.000128355973901372	0.00304845438014632	0.000181837629693026	0	0.000684565194138981	5.34816557921549e-05	2.13926623168619e-05	0.298844796234739	0.240785110706797	0.0104503155417337	0.00160444967375964	0	0	0.000406460584020177	2.13926623168619e-05	0	0.016900203230339	1.0696331158431e-05	0.000235319285485682	0	0	0	0	0	0.000866402823832008	7.48743181089167e-05	0.00022462295432715	3.2088993475293e-05	0	0.0004492459086533	2.13926623168619e-05	0	0	0.00200021392662429	0.000310193603594398	0	4.27853246337239e-05	0	0.000256711947801742	0.00462081506043938	5.34816557921549e-05	0	0	0.0517381538132833	0	0	0	0
146	5.85588663003369e-05	1.95196221001457e-05	0	0.0514830032891205	0.000409912064102959	0	0.184762982988784	0.000810064317154894	0.000107357921550251	0.00612916133944034	0.0219400552405674	0	0	0	0	0	0	0	0	0	1.95196221001457e-05	0	0.000253755087301593	0.00190316315476446	0.000117117732600273	0	0.00138589316910724	9.75981105006283e-06	0.000644147529303505	0.367534964522995	0.26715530787304	0.0156937761684726	0.0026058695503701	0	0	0.00288890407081876	0.000204956032051479	0	0.0101892427362718	0	0	0	0	0	0	0	0.000195196221001457	0	0	0	0	0	0	0	9.75981105006283e-06	1.95196221001457e-05	0	0	0	0	0.000663667151404553	0.000956461482905235	6.83186773504599e-05	0	0	0.0617600843248205	0	0	0	0
147	0	0	0	0.0578081196137308	0.000363409822449144	0	0.203223964282329	0.00155747066762917	0.00134980791194795	0.0165351469213875	0.051552279098724	0	0	0	0	0	2.59578444605529e-05	0	0	2.59578444605529e-05	2.59578444605529e-05	0	0.000233620600145377	0.00454262278059677	2.59578444605529e-05	0	0.00212854324577256	5.19156889211059e-05	0.000311494133527838	0.327873533382004	0.260954210361948	0.0109022946734643	0.00228429031253347	0	0	0.00145363928978856	5.19156889212061e-05	0	0.0181964489668773	0	0.000311494133527838	0	0	0	0	0	0.000648946111513824	0	2.59578444605529e-05	0	0	2.59578444605529e-05	0	0	0	0.000856608867199049	0	2.59578444605529e-05	0	0	0.000545114733672213	0.00212854324576254	0.000129789222302765	2.59578444605529e-05	0	0.0337971134876392	0	0	0	0
148	0	0.0119382022471777	0.00959737827715598	0	0	0	0.0002340823970042	0.0001170411985021	0	0	0	0	0	0	0	0	0	0	0.0098314606741541	0	0	0	0	0.0169709737827943	0	0	0	0	0	0.000585205992510499	0.0001170411985021	0	0	0	0	0	0	0	0	0	0.108731273408023	0.0181413857678357	0	0	0	0.01170411985021	0.0002340823970042	0.026100187265954	0.0859082397004279	0.0004681647940084	0	0.571980337078682	0.00538389513108849	0	0	0	0.075491573033743	0.0153323970037164	0	0	0	0.0107677902621365	0.0201310861423652	0	0	0.0002340823970042	0	0	0	0
149	1.45749223885459e-05	4.85830746284533e-06	0	0.0145166226989349	0.00058299689554184	0	0.331739808485627	0.00616519217035656	0.0141522496392413	0.01342836182733	0.0314526825144758	4.85830746284533e-06	0	0	0	0	5.8299689554184e-05	0	0	0	1.94332298513613e-05	0	0.000388664597028227	0.00333765722697383	0.000927936725403828	0.000106882764183138	0.00213765528365274	3.88664597028227e-05	4.85830746284533e-05	0.185116089256501	0.318374604655483	0.00725345304203158	0.00058299689554184	0	0	0.00374575505385071	0.000184615683587782	0	0.0169166265856372	4.85830746284533e-06	0	0	0	0	0	0	0.00685021352262062	0	0	0	0	4.85830746284533e-06	0	0	1.94332298513613e-05	0.00547045420317067	0	0	2.9149844777092e-05	0	0.00299757570457977	0.00394008735236733	9.23078417940912e-05	4.85830746284533e-06	0	0.0292858773860176	0	0	0	0
150	2.13698044662345e-05	0.000605477793211145	0	0.0190903586565936	0.000641094133989037	0	0.401944652206261	0.00436656337927983	0.0175161163942039	0.0141396872885607	0.0524699932328616	1.42465363108563e-05	0	0.000484382234568715	0	0	0	0	0	0	2.13698044662345e-05	0	0.000427396089325691	0.00214410371477983	0.000334793603304774	0.000135342094953186	0.000441642625636446	0.000106849022331674	0.000206574776506966	0.167888307155247	0.264515439683968	0.00543505360258653	0.000826299106029869	0	0	0.000242191117284858	2.13698044662345e-05	0	0.0125155821490664	0	0.00116821597748601	0.000398903016704178	0	0	0	1.42465363108563e-05	0.00193752893827486	7.12326815542818e-06	0.000847668910496003	0	0	0.00428820742956967	2.13698044662345e-05	0	0	0.00235780175945119	0.000840545642340626	0.00019232824019621	1.42465363108563e-05	0	0.000712326815542818	0.00038465648039242	4.27396089325691e-05	5.69861452434254e-05	0.000847668910495001	0.0193111799693712	0	0	0	0
151	7.7060897374093e-06	0	0	0.0469763230391771	0.000905465544145868	0	0.299285260176798	0.00302464022192717	0.00196505288304052	0.0146492765908579	0.0444988151886328	1.1559134606109e-05	0	0	0	0	7.7060897374093e-06	0	0	0	8.09139422427626e-05	8.47669871115323e-05	0.000262007051071736	0.00388772227251877	0.00120214999903974	1.92652243434481e-05	0.000300537499759434	1.1559134606109e-05	5.77956730305447e-05	0.189658427572198	0.332525478259656	0.00320188028588938	0.000897759454407728	0	0	0.000181093108828773	1.1559134606109e-05	0	0.0265975687286703	0	0.000393010576608105	0	0	0	0	0	0.00209605640857389	0.000134856570403936	0.00116747259522061	3.85304486869964e-06	0	0.000724372435316093	7.7060897374093e-06	0	1.1559134606109e-05	0.00118673781956346	0.000354480127920407	8.8620031980202e-05	1.54121794747785e-05	0	0.000134856570404938	0.000947849037702135	0.000408422756082382	7.7060897374093e-06	0	0.0220047392451592	0	0	0	0
152	1.17703140908744e-05	1.17703140908744e-05	0	0.0977112624251023	0.00128688767393279	0	0.265750151542585	0.00345851062368372	0.00183224556013939	0.00799596670571012	0.0408116023909511	1.37320331059699e-05	0	0	0	0	7.84687606056285e-06	0	0	0	2.35406281816485e-05	0.000198133620528666	0.000515932100981171	0.00630692663367271	0.000286410976209973	8.43539176510156e-05	0.000404114117118717	9.80859507568853e-06	4.11960993179099e-05	0.253301082672587	0.266254313329865	0.0059832429961719	0.00259927769506182	0	0	1.17703140908744e-05	3.92343803028143e-06	0	0.013137632244396	1.9617190151357e-06	0	1.9617190151357e-06	0	0	0	0	0.000727797754616508	0	1.76554711362615e-05	0	0	1.9617190151357e-06	0	0	7.84687606055283e-06	0.000666984465147542	0	0	1.76554711362615e-05	0	0.00167138460089152	0.000315836761437409	0.000117703140908744	0	0	0.0283978444632257	0	0	0	0
153	1.91831801876287e-05	6.39439339588961e-06	0	0.049514985260961	0.000716172060338473	0	0.149296297006498	0.00266965924277875	0.0147230907939812	0.00388779118469342	0.0250212613580434	9.59159009383442e-06	0	0.000204620588667705	0	0	0	0	3.19719669794481e-06	0	4.15635570732122e-05	3.83663603752574e-05	0.000834468338163103	0.00965873122448133	0.000191831801876287	0.000242986949043966	0.000869637501840505	9.59159009382438e-05	0.000255775735835384	0.350566223535718	0.308762876709365	0.00803775249862496	0.00301815368285291	0	0	0.00266646204607889	0.000121493474521481	0	0.0143650047638375	3.19719669794481e-06	0.000780115994297569	0	0.000175845818387014	3.19719669794481e-06	0	6.39439339587957e-06	5.11551471670768e-05	0	0.00117337118814672	0	0	0.00129806185936104	1.59859834896738e-05	0	2.23803768855835e-05	0.000179043015084869	0	0	3.51691636773026e-05	0	0.0164623657976221	0.00180641613432793	0.000792904781089991	0	0.000348494440076174	0.0310064135766318	0	0	0	0
154	3.31065112868371e-05	5.09330942874263e-06	0	0.058438085730561	0.00122748757232029	0	0.151963980116024	0.00233273571836304	0.00424018009943181	0.00815693505011889	0.0291872096813776	2.03732377149304e-05	0	0	0	0	1.78265830005892e-05	0	0	0	4.07464754299611e-05	2.54665471437132e-06	0.00137519354576031	0.00404663434113143	0	2.80132018580544e-05	0.000282678673294785	2.03732377149304e-05	0.000224105614864234	0.428846467280465	0.169821122972618	0.0150201695053392	0.00320623828539181	0	0	0.00278349360280977	0.000122239426289582	0	0.0115694523673521	0	2.54665471437132e-06	1.01866188574652e-05	0	0	0	2.54665471437132e-06	6.11197131448915e-05	0	2.03732377149304e-05	0	0	2.54665471437132e-06	0	0	7.63996414311395e-06	6.62130225735739e-05	0	0	2.03732377150307e-05	0	0.0134998166408712	0.000792009616168043	0.00021137234129303	2.54665471437132e-06	0	0.092280580229856	7.63996414310391e-06	0	0	0
155	9.74519561856445e-06	3.24839853952148e-06	0	0.0122562076895714	0.000256623484622438	0	0.310166837748823	0.00911825470043473	0.00589259495068981	0.00796832161744387	0.0501032990735888	0.000347578643728719	0	0	0	0	0	0	3.24839853952148e-06	0	6.49679707904297e-06	3.24839853952148e-06	0.000578214940034503	0.00161770247268458	1.2993594158126e-05	2.59871883161518e-05	0.000285859071478171	9.74519561856445e-06	0.000103948753264607	0.222625745507497	0.298336170268071	0.00386234586348888	0.000955029170618956	0	0	0.00311521419940014	0.000211145905069297	0	0.0176810332506676	3.24839853952148e-06	0.000113693948882851	0	0	0.000799106040722045	0	0	0.0130683073244918	0	0.000188407115291725	0	0	0.000841335221736105	1.2993594158126e-05	0	1.2993594158126e-05	0.0029820298592788	2.59871883161518e-05	1.2993594158126e-05	1.62419926976074e-05	0	0.000633437715205888	0.0069808084614271	0.000100700354725527	0	0.000574966541495423	0.0280759085771283	0	0	0	0
156	4.00833734166341e-06	7.81625781625066e-05	0	0.00981641814974484	0.000312650312649826	0	0.324955908289323	0.00792648709314755	0.0121392496392046	0.0118807118806793	0.0510862594195859	4.00833734166341e-06	0	0.000238496071829644	0	0	0	0	0	0	1.20250120249702e-05	1.4029180695832e-05	0.000384800384800248	0.00333493666826948	2.0041686708317e-06	4.40917107583576e-05	7.01459034791598e-05	4.2087542087596e-05	5.41125541125662e-05	0.201424963925244	0.320889450055951	0.00434102934102786	0.00100408850408461	0	0	0.000460958794292193	3.4070867404149e-05	0	0.00885842552508675	2.40500240500405e-05	0	0	0	2.0041686708317e-06	0	2.0041686708317e-06	0.00796456629788902	0	0.000549142215808708	2.0041686708317e-06	0	0.000256533589866498	0	0	8.01667468332682e-06	0.00258537758538261	0	4.81000480999809e-05	2.40500240499404e-05	0	0.000302629469296018	0.00550344717010965	5.21083854416043e-05	8.01667468333683e-06	0	0.023254369087627	0	0	0	0
157	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
158	5.98968443236409e-05	1.10920082080742e-05	0	0.0223526149409679	0.000445898729964804	0	0.349171981587392	0.0040929510287903	0.00188342299373279	0.0112406411180321	0.04730963340916	8.87360656646939e-06	0	0	0	0	6.65520492485455e-06	2.21840164161485e-06	0	0	1.55288114913439e-05	2.21840164161485e-06	0.000689922910543638	0.00523099107093657	0.000796406189341711	8.87360656646939e-06	0.000272863401918686	1.10920082080742e-05	6.65520492485455e-05	0.225278686706079	0.271612223393031	0.00301924463424223	0.000987188730520509	0	0	0.00370694914314103	0.000110920082080742	2.21840164161485e-06	0.0174344185015151	4.4368032832397e-06	7.09888525318152e-05	2.21840164162486e-05	0	0	0	0	0.00171926127225702	0	0.000106483278798073	6.65520492485455e-06	2.88392213410531e-05	0.000308357828185044	0	0	1.55288114913439e-05	0.000523542787422025	0	0	1.77472131329789e-05	0	0.000463645943097483	0.00687038988409754	9.09544673063288e-05	2.21840164161485e-06	2.21840164161485e-06	0.0239143696965795	0	0	0	0
159	3.25208011173955e-06	6.5041602234791e-06	0	0.0217938148687654	0.000918712631567275	0	0.311098861609353	0.0047577932034755	0.00538707070509333	0.00974485805483154	0.0481128992131397	6.5041602234791e-06	0	0.000162604005586978	0	0	4.87812016760933e-06	1.62604005586978e-06	7.317180251419e-05	0	6.5041602234791e-06	0	0.000377241292962069	0.00186669398413742	0.00014796964508454	0.000123579044246143	0.000526836978101767	6.01634820672118e-05	6.5041602234791e-06	0.228839121222958	0.302643453318923	0.00733344065197058	0.00146181001022563	0	0	0.00125367688307118	6.34155621789312e-05	0	0.0136636145894666	0	0	0	0	0	0	1.62604005586978e-06	0.00108944683743706	0	0.000492690136929413	0	0.000136587364693422	0.000481307856537294	4.87812016760933e-06	0	3.25208011173955e-06	0.000507324497431851	0.00013983944480474	3.08947610615358e-05	8.13020027934887e-06	1.62604005586978e-06	0.000782125266873853	0.000110570723798864	9.75624033521865e-05	0	4.71551616202335e-05	0.0356184074238399	0	0	0	0
160	1.88827991861839e-05	1.88827991861839e-05	0	0.040012651475541	0.000236034989827049	0	0.232621923873874	0.00438080941118905	0.00402675692645249	0.0113957693088855	0.0488214772958413	1.4162099389663e-05	0	0	0	0	0	0	0	0	1.88827991861839e-05	4.72069979654096e-06	0.00043430438128233	0.0049095277883998	0.000448466480671992	7.08104969482146e-05	0.000151062393489071	2.36034989827049e-05	6.13690973550726e-05	0.299500077892012	0.261167995543054	0.0144878276756202	0.00172305542574065	0	0	0.00463100650040476	0.000335169685554689	0	0.0199071910420378	0	0	0	0	0	0	0	0.00269079888402595	0	0.000604249573957283	0	0	0.000377655983723678	4.72069979654096e-06	0	1.4162099389663e-05	0.00127930964485787	0	4.72069979654096e-05	2.83241987792258e-05	0	0.000179386592269399	0.0146483314686396	8.02518965412565e-05	0	0.000207710791047722	0.0304154687890976	0	0	0	0
161	2.46088424492564e-05	6.89047588580183e-05	0	0.0179250808400839	0.000383897942209002	0	0.384434414974013	0.0136037681060158	0.00365195221947507	0.0157693462414783	0.0916433292811252	4.92176848986131e-06	0	0	0	0	0	4.92176848986131e-06	0	0	9.84353697972261e-06	0	0.000319914951839832	0.00130919041830465	4.42959164087618e-05	8.85918328173232e-05	0.00104833668834143	3.93741479188103e-05	7.38265273477693e-05	0.21844777265362	0.19945958981967	0.00470028890781649	0.000876074791195132	0	0	0.0022935441162749	4.92176848986131e-05	0	0.0111379620925115	0	0	0	0	0	0	0	0.00869676492158015	0	0.000290384340901527	4.92176848986131e-06	0	0.000743187041968246	4.92176848986131e-06	0	9.8435369797126e-06	0.00213112575611272	0	4.42959164087618e-05	1.47653054695539e-05	0	0.000595533987272707	0.000954823087032953	5.90612218782154e-05	0.000295306109392079	2.95306109391077e-05	0.018712563798452	0	0	0	0
162	1.83897223243588e-06	5.51691669730764e-06	0	0.0598716364330704	0.000163622092378892	0	0.246757810964728	0.00129998310187424	0.000924951437016839	0.00960213267574724	0.0454511206051535	6.43382301862771e-06	0	0	0	0	9.18970157237363e-06	0	0	0	1.93014690559433e-05	0.000185633003679458	0.000356672900065763	0.00324371333581861	5.51691669730764e-06	1.4711777859487e-05	0.000795877688230042	1.83897223243588e-06	0.000169108051537615	0.363241798481816	0.213728662798058	0.0143281445008732	0.00115448243314751	0	0	0.000363142840213552	3.8608097701592e-05	0	0.010061051700153	0	0.000978703217456063	0	0	0	0	1.10286738048095e-05	0.00263268073467775	0	0.000885889295410435	0	0.000422726272329287	0.00209709093073298	9.18970157237363e-06	0	0	0.000219708165672858	0	5.05433586479798e-05	2.75845834865883e-05	0	0.000373223650157635	0.00129999858063384	0.000373110139182108	5.51691669730764e-06	0.000142440374372217	0.0186680637145367	0	0	0	0
163	4.95186784454892e-06	2.97112070673136e-05	0	0.0897080378719454	0.000203026581626176	0	0.165209166897409	0.000311967674206392	0.000495186784454893	0.00737333122054279	0.0217386998376292	9.90373568909785e-06	0	0	0	0	4.95186784454892e-06	0	0	0	9.90373568909785e-06	1.48556035336568e-05	0.000396149427564515	0.00453591094560973	1.48556035336568e-05	4.95186784454892e-06	0.000158459771025405	4.95186784454892e-06	5.94224141346271e-05	0.362239036565078	0.291689775383031	0.00369409341203852	0.00118844828269054	0	0	0.00354058550885454	0.000485283048766054	0	0.00497662718377602	1.48556035336568e-05	0.000133700431803312	9.90373568910786e-05	0	0	0	0	0.000534801727211244	4.95186784454892e-06	0.000302063938517555	4.95186784454892e-06	0	0.000940854890464596	0	0	1.48556035336568e-05	1.98074713781756e-05	0	1.98074713781756e-05	5.44705462900081e-05	4.95186784454892e-06	0.000173315374559663	0.0125232737788985	0.000188170978093921	4.95186784454892e-06	0.000217882185160433	0.0266410490036338	0	0	0	0
