Timepoint	Corynebacteriaceae	Micrococcaceae	unknown911	Bifidobacteriaceae	Coriobacteriaceae	unknown7576	Bacteroidaceae	Porphyromonadaceae	Rikenellaceae	unknown2246	unknown2958	Flavobacteriaceae	Sphingobacteriaceae	unknown7558	unknown5503	unknown1455	unknown588	Bacillaceae	Staphylococcaceae	Aerococcaceae	Enterococcaceae	Lactobacillaceae	Leuconostocaceae	Streptococcaceae	Turicibacteraceae	Catabacteriaceae	Clostridiaceae	ClostridialesFamilyXIII.IncertaeSedis	ClostridialesFamilyXI.IncertaeSedis	Lachnospiraceae	Ruminococcaceae	unknown2010	unknown3038	unknown3427	unknown3464	unknown3979	unknown4490	unknown4830	Veillonellaceae	Fusobacteriaceae	Caulobacteraceae	Bradyrhizobiaceae	Phyllobacteriaceae	Rhizobiaceae	Rhodospirillaceae	Sphingomonadaceae	Alcaligenaceae	Burkholderiaceae	Comamonadaceae	Oxalobacteraceae	unknown3491	unknown4277	unknown7161	unknown78	Neisseriaceae	Desulfovibrionaceae	unknown6463	unknown3424	Campylobacteraceae	Aeromonadaceae	Enterobacteriaceae	Pasteurellaceae	Moraxellaceae	Pseudomonadaceae	Xanthomonadaceae	Erysipelotrichaceae	unknown2221	unknown6436	Verrucomicrobiaceae	unknown1257
182	0	0	0	0.00107002225646399	0.00132682759801736	0	0.456332391713598	1.07002225646399e-05	0.00474019859613448	0.000984420475946874	0.0847564629344557	0	0	0	0	0	1.07002225646399e-05	0	0.000449409347714877	0	0	0	6.42013353878396e-05	0.000802516692347994	0	5.35011128231997e-05	0.000288906009245278	0	5.35011128231997e-05	0.127514552302625	0.270362523540617	0	0	0	0	0.000139102893340319	0	0	0.0319080636877623	0	0	0	0	0	0	0	0	0	0.000513610683102717	0	0	0.000631313131313756	1.07002225646399e-05	0	0	0	0	0	0	0	0	0	0.000353107344633118	0.000321006676939198	0	0.00730825201164807	0	0	0.00999400787536566	0
183	0	0	0	0.000769410898871446	0.00123774796775225	0	0.48711515516421	0	0.00680203838132438	0.000669052955540563	0.0803532599605229	0	0	0	0	0	0	0	0	0	8.92070607388085e-05	0	0.000122659708515636	0.000334526477770281	2.2301765184652e-05	0	0.00122659708515636	0	1.11508825923761e-05	0.162769433200432	0.192375026483936	0	0	0	0	1.11508825923761e-05	0	0	0.0489300728152242	0	4.46035303694043e-05	0	0	0	0	0	0	0	0.000579845894802556	0	0	0.00118199355479287	0	0	0	0	0	0	0	0	3.34526477770281e-05	2.2301765184652e-05	5.57544129617804e-05	0.000301073829993654	0	0.00760490192798748	0	0	0.00733728074576645	0
184	0.00226803798963513	0	0	0.000929265565197826	0.00189003165802761	0	0.526988077050898	0	0.00952890960922794	0.000126002110534838	0.0672378762343931	0.000267754484887663	0	0	0	0	4.72507914507403e-05	0	0	0	6.30010552676203e-05	4.72507914506397e-05	4.72507914507403e-05	0.00037800633160552	3.15005276338605e-05	6.30010552676203e-05	7.87513190845001e-05	3.15005276337598e-05	1.57502638168799e-05	0.151533288182209	0.152210549526576	0	0	0	0	1.57502638168799e-05	0	0	0.0425257123056462	0	0	0	0	0	0	0.00412656912002878	0	0	0.00962341119212982	0	0.00154352585405403	0.00324455434628793	1.57502638168799e-05	0.000236253957253702	0	0	0	0	0	0	0.000110251846718864	1.57502638168799e-05	0.00414231938384072	0.000283504748704644	0	0.00929265565198832	0	0	0.011040934935648	0
185	0.00206033981993212	9.07638687192427e-06	0	0.000199680511182274	0.000217833284926665	0	0.450415698518388	0.00241431890793569	0.00585426953239533	0.000689805402266767	0.0432489834447358	9.07638687192427e-05	0	0	0	0	9.07638687192427e-06	0	0	9.07638687192427e-05	2.72291606157828e-05	9.07638687192427e-06	0.00114362474585846	0.00165190241069337	9.07638687192427e-06	0.000127069416206719	0.00346717978508224	0.000689805402266767	0.0300791460935799	0.257887380191781	0.149615161196618	0	0	0	0	5.44583212315657e-05	0	0	0.0207758495498306	9.07638687192427e-06	0	0	0	0	0	0	0	0	0.00050827766482788	0	0	0	0	0.000481048504212298	5.44583212315657e-05	9.07638687192427e-06	0	0	3.6305547487677e-05	0	0.001633749636955	7.26110949753541e-05	0.000989326169040177	0	0	0.0116177751960686	0	0	0.0137507261110045	0
186	0	0	0	2.84074768478983e-05	0.000369297199022978	0	0.812141355604876	0	0.00372137946707578	0.00210215328674388	0.0826657576273551	0	0	0	0	0	0	0	0	0	0	0	0.000113629907391994	0.000113629907391994	0	5.68149536957967e-05	0	0	0	0.0201409010851428	0.0407647292767576	0	0	0	0	0	0	0	0.0216464973580907	0	0	0	0	0	0	0	0	0.00403386171240176	0.00315322993011581	0	0	0	0	0	0	0	0.000795409351740953	0	0	0	0.00144878131924592	0	0.00372137946707578	0	0	0.000255667291630985	0	0	0.00272711777739584	0
189	0	0	0	0.000217587268036752	0.000652761804110257	0	0.445867396101883	0	0.00854807124429453	0.000839265176711897	0.0752230269497798	0	0	0	0	0	0	3.10838954338074e-05	0	0	3.10838954338074e-05	0	0.000435174536073504	0.00071492959497747	0	9.3251686301322e-05	0.000404090640638393	0	3.10838954338074e-05	0.260731714898287	0.133598582574761	0	0	0	0	0	0	0	0.0473718566410876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.10838954338074e-05	0	0	0	0.000155419477168535	3.10838954338074e-05	0	0	0	0.0233440054707315	0	0	0.00164744645798869	0
190	0.000143729787999017	0	0	0.000107797340999263	0.00168882500898744	0	0.654545454544947	3.5932446999654e-05	0.0127919511319245	0.00215594681997522	0.104850880345369	0	0	0	0	0	0	0	7.18648939993078e-05	0	0	0	0.000215594681998525	0.000143729787999017	0	0.000395256916996293	7.18648939993078e-05	0	0.000143729787999017	0.0844412504491717	0.0629536471433728	0	0	0	0	0	0	0	0.0491555874954992	0	0	0	0	0	0	0	0	0	0.000538986704994308	0	0.000107797340999263	0.000251527128997277	0	7.18648939993078e-05	0	0	0	0	0	0	0.0142651814588713	0	0.00143729787999017	3.5932446999654e-05	0.000107797340999263	0.00510240747394905	0	0	0.00416816385196346	0
191	1.88352294130714e-05	0	0	0.000376704588262432	0.00124312514126853	0	0.499077073758937	0	0.0104535523243013	0.00169517064718345	0.0490657726211128	0	0	0	0	0	3.76704588262432e-05	0	0	0	0	0	0.000150681835304972	0.000659233029459005	0	0.000169517064718345	0.0001318466058916	1.88352294130714e-05	7.53409176522857e-05	0.234178407292695	0.13156407745056	0	0	0	0	7.5340917652386e-05	0	0	0.0470127326150512	0	0	0	0	0	0	0	0	0	1.88352294130714e-05	0	0	0	0	0	0	0	0	0	0	0	1.88352294130714e-05	0	5.65056882393146e-05	0	0	0.0127891207715033	0	0	0.0111127853537292	0
192	0	0	0	9.73472864444143e-05	0.0014602092966642	0	0.446580676563279	0	0.00520807982477135	0.00287174495011263	0.0605986858116298	4.86736432222071e-05	0	0	0	0	0	0	0	0	0	0	0.000243368216111035	0.000681431005110298	0	0.00019469457288923	9.73472864444143e-05	0	0.000292041859332841	0.206814310051315	0.225748357264613	0	0	0	0	4.86736432222071e-05	0	0	0.0296422487223767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0150888293989002	0	0	0.00428328060356104	0
193	0.000328994986117183	0.000302675387226846	0	0.000157917593336007	0.000368474384450684	0	0.50687599521039	0	0.00513232178341523	0.00210556791114676	0.0908420955664685	0.000460592980562853	0	0	0	0	0	0	0	0	0	0	0.000328994986116181	0.000381634183894849	0	0.000197396991669507	0.000328994986116181	0	0	0.15702272697321	0.181565752937894	0	0	0	0	1.31597994446672e-05	0	0	0.0327942202160126	2.63195988893346e-05	0	0	0	0	0	0.000881706562791204	0	0	0.00235560410059193	0	0	0.000394793983339016	0	2.63195988893346e-05	0	0	0	0	1.31597994446672e-05	0	0.00063167037334403	2.63195988893346e-05	0.000302675387226846	0	0.000171077392780174	0.0158707181302297	0	0	9.21185961125707e-05	0
194	1.86490619521447e-05	0	0	0.000130543433665615	0.000391630300995841	0	0.445824475029629	0	0.00619148856812367	0.00236843086793	0.0866994890157526	0	0	0	0	0	0	0	0	0.000354332177091953	0	0	0.000372981239042894	0.000242437805378282	0	0.000186490619521446	0.000988400283466076	3.72981239043896e-05	5.59471858564341e-05	0.23965909514698	0.166181791055658	0	0	0	0	0.000242437805378282	3.72981239043896e-05	0	0.0234978180597906	0	0	0	0	0	0	0	0	0	0.00240572899183188	1.86490619521447e-05	0	0.000186490619521446	0	0.000895154973705353	3.72981239042894e-05	0	0.000298384991235118	0	0	0	0.00121218902689141	0	0.0010816455932248	0.000167841557569503	3.72981239043896e-05	0.0199544962888108	0	0	0.000223788743426338	0
195	1.93076284439784e-05	0	0	9.65381422199923e-05	0.000675766995539745	0	0.422141988299356	5.79228853319351e-05	0.00382291043190671	0.00274168323904594	0.127758577413703	0	0	0	0	0	0	0	0.000366844940436091	0	0	0	0.00011584577066387	0.00100399667908788	0	0.000270306798215697	0.00121638059197214	5.79228853320355e-05	0.000250999169772221	0.260459907709314	0.144594829417732	0	0	0	0	9.65381422199923e-05	0	0	0.017917479196036	0	0	0	0	0	0	0	0	0	0.000579228853319351	0.000791612766203615	0.00125499584886111	0	0	0	0	0	0	0	0	0	3.86152568879567e-05	0	0.000810920394648096	0	0	0.0123954974610954	0	0	0.000463383082655481	0
196	1.55964876710076e-05	0	0	4.67894630129225e-05	0.000639455994510208	0	0.37646801940182	0	0.00237066612599196	0.00243305207667357	0.0601868459223403	1.55964876710076e-05	0	0	0	0	0	0	0	0	0	0	4.67894630129225e-05	0.00187157852050886	1.55964876710076e-05	0.000233947315064612	0.00032752624109106	1.55964876710076e-05	0.000296333265748241	0.265810939376091	0.236676700407624	0	0	0	0	0.000171561364380983	0	0	0.0166414523449625	0	0.00124771901368263	0	0	0	0	0.000623859506839301	0	0	0.00561473556155672	0.000358719216432875	0	0.000296333265748241	0	0	0	0	0	0	0	0	1.55964876710076e-05	1.55964876710076e-05	0.0014972628164091	1.55964876710076e-05	0	0.0259369589967748	0	0	9.35789260259454e-05	0
197	0	0	0	0.000186254423541893	0.00128049916185741	0	0.398561184577666	0.000162972620600034	0.00365524306201728	0.00179269882659837	0.0703343266901292	0	0	0	0	0	2.32818029427616e-05	0	0	0.000139690817657172	0	0	0.000209536226485758	0.00162972620600034	0	0.00051219966474196	0.000442354255913374	0	0	0.265203017321965	0.201154777426288	0	0	0	0	0.000139690817657172	2.32818029427616e-05	0	0.0205345501955521	0	0	0	0	0	0	0	0	0	0.00039579065002765	0	0	0.000256099832370478	0	0.000605326876512405	0.0018159806295352	0	0.000465636058856236	0	0	0	4.65636058856236e-05	0.00137362637362485	0.000698454088283853	0	0	0.0278450363196068	0	0	0.000512199664740957	0
198	8.48416289593619e-05	0	0	0.000183823529412469	0.000622171945702121	0	0.496776018099672	0	0.00366233031673899	0.00199377828054846	0.0740384615384992	0	0	0	0	0	0	0	0	0	0	0	2.82805429864873e-05	0.000381787330317279	0	0.00015554298642578	0.000268665158371529	1.41402714932437e-05	0	0.214366515837209	0.160576923076702	0	0	0	0	8.48416289593619e-05	0	0	0.0312641402714597	0	0	4.24208144796308e-05	0	0	0	0	0	0	0.000212104072398154	0	0	0	0	0	0	0	5.65610859728746e-05	0	0	0	1.41402714932437e-05	1.41402714932437e-05	0	0.000113122171945749	7.07013574661182e-05	0.0126414027149071	0	0	0.00233314479638672	0
199	0	0.000150729530929694	0	0.000572772217532038	0.000442139957394173	0	0.420937336710147	0	0.00247196430725462	0.00194943526668712	0.0730636279592482	2.0097270790626e-05	0	0	0	0	0	0	0	1.0048635395313e-05	1.0048635395313e-05	0	0.000211021343301171	0.00172836528799704	1.0048635395313e-05	0.000170826801720521	0.0005426263113463	0	0.000110534989348042	0.274488524458299	0.176413842999788	0	0	0	0	3.0145906185939e-05	0	0	0.0259656738614992	0	0	0	0	0	0	0	0	0	0.000894328550183258	0	0	0	0	0	0	0	0	0	1.0048635395313e-05	0	2.0097270790626e-05	0	3.0145906185939e-05	0	0.000311507697254302	0.0108223803207533	0	0	0.00861168053378244	0
200	0	0	0	0.000641752599978227	0.000404392049300867	0	0.373324190556433	0	0.00248789021635546	0.00275162416154361	0.104596882665333	0	0	0	0	0	0	0	0	0	8.79113150654583e-06	0	0.000193404893143326	0.00138020764653113	0	0.000167031498624512	0.000334062997249022	1.75822630131117e-05	0.000105493578078269	0.197105959508081	0.260577928984813	0	0	0	0	0.000175822630131117	1.75822630131117e-05	0	0.0324744397851096	0	0	0	0	0	0	0	0	0	1.75822630131117e-05	0	0	0	0	0	8.79113150654583e-06	0	0	0	0	0	5.27467890392348e-05	0	1.75822630131117e-05	0	0	0.0138372409912654	0	0	0.00930101713392496	0
201	1.17352986046997e-05	0	0	0.000363794256744287	0.000727588513489577	0	0.392733503104403	0	0.0032272071162874	0.00258176569302592	0.0893525635759273	0	0	0	0	0	0	0	1.17352986046997e-05	0	1.17352986046997e-05	0	0.000105617687441695	0.000692382617675679	1.17352986046997e-05	0.000176029479070496	0.000164294180465194	1.17352986046997e-05	5.86764930233983e-05	0.222806379308344	0.234107471864288	0	0	0	0	1.17352986046997e-05	0	0	0.0266743337283279	0	0	0.000164294180465194	0	0	0	0	0	0.000246441270698293	0.000621970826047882	0	0	0.000222970673488693	0	0	0	0	0	0	0	0	5.86764930232981e-05	0	0.000868412096746175	0	0	0.0121460340558752	0	0	0.011829180993514	0
203	0.000146726862302283	0	0	0.000823927765236982	0.00345372460496918	0	0.341941309254787	0	0.00531602708803004	0.0022911963882568	0.0944243792324151	0.000530474040631409	0	0	0	0	0	0	0	0	0	0	9.02934537244589e-05	0.00107223476297474	0	0.000406320541760015	0.000158013544018231	1.12866817155448e-05	4.51467268621791e-05	0.26178329571141	0.199808126410984	0	1.12866817155448e-05	0	0	0.000282167042889625	1.12866817155448e-05	0	0.0466027088035665	0	0	0	0	0	0	0	0	0	0.000191873589165066	0	0	0	0	0.000327313769751402	0	0	0	0	2.25733634310896e-05	0	7.90067720089141e-05	0	0.000304740406320514	0	0	0.0247516930022775	0	0	0.0151128668170799	0
204	0.00036625724339128	0	0	0.000470902170075221	0.00105952988266398	0	0.358212664651788	0	0.00850240029301115	0.0019228505277987	0.0717471778571751	0	0.000235451085037109	0	0	0	0	0	0	0	0	0	0.000313934780048808	0.00172664129026945	2.61612316708344e-05	0.000431660322568367	0.000130806158354173	1.30806158354173e-05	3.92418475062517e-05	0.25171029052098	0.195306675038148	0	0	0	0	6.54030791769857e-05	0	0	0.0370835458933395	0	0	0	0	0	0	0	0	0	0	0	0	0.000353176627555662	0	0	0	0	0	0	0	0	6.54030791769857e-05	0	0.000300854164214195	0	0.000431660322568367	0.0119033604102016	0	0	0.0575808709074448	0
205	0	0	0	0.00111560031357319	0.0010050453275408	0	0.428792538543279	0	0.00422119037568942	0.00248246195903913	0.0368650626143623	0	0	0	0	0	0	1.00504532754079e-05	0	0	1.00504532754079e-05	0	0.00027136223843732	0.000572875836699558	0	0.000231160425336091	0.00083418762186157	1.00504532754079e-05	3.01513598262238e-05	0.291342539548543	0.141178717160181	0	0	0	0	0	0	0	0.0445436089168338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.01009065508159e-05	0	0.000140706345856314	0	2.01009065508159e-05	0	0	0.0187038935456125	0	0	0.0275985446944002	0
206	1.72523851422411e-05	0	0	0.000931628797681219	0.000897124027396134	0	0.415868743853823	0	0.00270862446732693	0.00184600521021989	0.0280696306264525	0	0	0	0	0	0	0	0	0	5.17571554267233e-05	0	0.000120766695995788	0.000552076324552318	0	0.000414057243413987	0.000120766695995788	0	0.000224281006849033	0.315804910028885	0.151337922467739	0	0	0	0	0	0	0	0.0439935821126796	0	0	0	0	0	0	0	0	0	0.000362300087987364	0	0	0.000103514310853246	0	0.000414057243413987	1.72523851422411e-05	0	0	0	0	0	0	0	0.00196677190622573	0.00213929575764111	0	0.0102134120042325	0	0	0.0218242672049244	0
208	0.000108595319542161	0	0	0.000352934788511019	0.000637997502307685	0	0.431639246348269	0	0.00385513384373065	0.00179182277243763	0.0289949503175923	0	0	0	0	0	2.71488298854398e-05	0	0.000312211543682207	0	2.71488298854398e-05	0	0.000122169734484429	0.00135744149426697	0	0.00017646739425551	0.00107237878047533	1.35744149426697e-05	0.000176467394254505	0.330604875929954	0.14633219308259	0	0	0.00532117065753777	0	4.07232448281095e-05	0	0	0.0147689634577219	0	0	0	0	0	0	0	0	0.000271488298854398	0.000597274257478873	0	0	0	0	0	0	0	0	0	0	0	1.35744149426697e-05	0	2.71488298853393e-05	0	0	0.0230493565727464	0	0	0.00830754194493715	0
210	0	0.00123623947725222	0	7.84913953808785e-05	0.000490571221130115	0	0.491984066246309	0	0.00443476383901889	0.00129510802378374	0.055807382115774	0	0	0	0	0	1.96228488452447e-05	0	0.000824159651498473	0	0	0	0.000156982790761757	0.000490571221130115	0	0.000215851337298293	0.000196228488452447	0.00139322226800295	0	0.13841957575406	0.242165577598957	0	0	0.00241361040796289	0	1.96228488452447e-05	0	0	0.0244304468122364	0	0	0	0	0	0	0	0	0	0.00649516296776256	0.000412079825749738	0	0.00200153058221215	0	0	0.000588685465356338	0	0	0	0	0	0.00090265104687885	5.88685465356338e-05	0.00561213476972956	9.81142442261233e-05	0.00166794215183677	0.0136771256450496	0	0	0.00241361040796289	0
211	0	0	0	9.24165610477015e-05	0.00207277144064052	0	0.519011406843907	0	0.0120537600337502	0.0022047950992808	0.0544333544571228	0.000871356147020899	0	0	0	0	0	0	0.000475285171102035	0	0	0	5.28094634558151e-05	0.000290452049006632	0	0.000118821292775258	0.00182192648922798	0	3.96070975917861e-05	0.115085023236468	0.20628696662445	0	0	0.002297211660327	0	1.32023658639287e-05	0	0	0.0491128010138669	0	0	0	0	0	0	0.000607308829742325	0	0	0.00211237853823461	0	0	0.000567701732150238	0	0.00129383185466682	0	0	0	0	0	0	3.96070975917861e-05	1.32023658639287e-05	0.000211237853823461	0	0.00085815378115687	0.0180608365019034	0	0	0.00990177439796157	0
212	0.000281191784513889	0	0	0.000292908108868089	0.00206207308642581	0	0.362608522454562	0	0.00856463310330884	0.00222610162739869	0.0390973743717596	1.17163243547035e-05	0	0	0	0	0	0	0	0	0	2.34326487094069e-05	1.17163243547035e-05	0.00105446919192833	1.17163243547035e-05	0.000199177514030462	0.00127707935466218	2.34326487095075e-05	5.85816217735174e-05	0.208948928541789	0.274642359199112	0	1.17163243547035e-05	0.0121381120314507	0	0.000257759135804481	1.17163243547035e-05	0	0.0434909960047357	0	0	0	0	0	0	0	0	0	0.000538950920317365	0	0	0	0	0	0	0	0	0	0	0	0	0	1.17163243547035e-05	0	0	0.0300055066724614	0	0	0.0121381120315512	0
213	4.38282516911483e-05	0.000525939020291571	0	0.000292188344606651	0.00132945696796011	0	0.446463790559743	1.46094172303827e-05	0.00442665342079081	0.00182617715379534	0.0336747067159635	1.46094172303827e-05	0	0	0	0	0	0	0	0	1.46094172303827e-05	0	4.38282516910479e-05	0.000613595523673666	0	0.000219141258455239	0.000336016596297699	0	0.000467501351370843	0.197869946967758	0.240471007611315	0	0	0.0104165144852608	0	0.00023375067568492	4.38282516910479e-05	0	0.0295548510569347	0	0	0	0	0	0	0	0	1.46094172303827e-05	0.00121258163011062	0	0	0.000262969510146288	0	0.000409063682449111	0	0	0	0	0	0	0	0	1.46094172303827e-05	0	0	0.0180864585311691	0	0	0.0111031570949985	0
214	0	0	0	0.000214084373029752	0.000880124644679766	0	0.467905184409501	0	0.00551861939367212	0.00253333174752592	0.0456118650317089	0	0	0	1.18935762794753e-05	0	0	0	0	0	0	0	8.32550339561262e-05	0.000261658678148256	0	0.000166510067912253	0.000463849474898633	0	1.18935762794753e-05	0.229165427752646	0.189191117877403	0	0	0.00869420426028629	0	7.13614576767513e-05	1.18935762794753e-05	0	0.0192319128439611	0	0	0	0	0	0	0	0	0	3.56807288384259e-05	1.18935762794753e-05	0	0	0	0	0	0	0	0	0	0	0	0	5.9467881397276e-05	0	1.18935762794753e-05	0.015247564790265	0	0	0.0146053116710964	0
215	0	0	0	3.17263915988731e-05	0.000126905566395894	0	0.545495645552809	0	0.0223750376750506	0.005901108837386	0.0782690080743031	0	0	0	0	0	1.58631957994366e-05	0	0	0	0	0	0.000118973968495774	4.75895873983097e-05	1.58631957994366e-05	0.000158631957994366	0.00078522819207171	0	0	0.0420136740747955	0.138818826440323	0	0	0.0114056377797961	0	2.37947936991549e-05	7.93159789970827e-06	7.93159789970827e-06	0.12198797569808	0	0	0	0	0	0	0	0	0	7.93159789970827e-06	0	0	0	0	0	0	0	0	0	7.93159789970827e-06	0	7.93159789970827e-06	0	1.58631957994366e-05	0	0	0.0019115150938255	0	0	0.03044147273908	0
217	0	0	0	0.000232742168226397	0.00279290601870873	0	0.398640785738062	0	0.0097751710654906	0.00367732625796884	0.0311409021086716	4.6548433645179e-05	0	0	0	0	0	0	0	0	0	9.3096867290358e-05	4.6548433645179e-05	0.000418935902806309	0	0.000232742168225393	0.00279290601870873	0	4.6548433645179e-05	0.252478704091494	0.150304892240037	0	0	0.00702881348042132	0	0.000558581203742751	4.6548433645179e-05	0	0.0572545733835591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000186193734580917	0	4.6548433645179e-05	0	0	0.0596285434995127	0	0	0.0225294418842679	0
225	0	0	0	0.000232950905597211	0.000543552113058155	0	0.560324578261363	0	0.00896860986547409	0.00363015161221594	0.044745986449997	0.000291188631996263	0	0	0	0	0	0	0	0	0	0	1.94125754663841e-05	0.000485314386660106	0	0.000213538330130526	0.000524139537592473	0	0.000349426358395315	0.0774367635354452	0.199949527304248	0	1.94125754663841e-05	0.00114534195251637	0	3.88251509327684e-05	0	0	0.0712053268107015	0	0	0	0	0	0	0	0	0	0.00186360724476967	0	0	0	0	0	0	0	0	0	0	0	0.000330013782928631	1.94125754663841e-05	0	0	0.000271776056529578	0.0172577795896242	0	0	0.0101333643934251	0
228	0.000258410452703361	0.000145355879646017	0	9.6903919763409e-05	0.00140510683657114	0	0.35302097969889	0	0.0103687194146468	0.00350469176477465	0.0218195326000483	0	0	0	0	0	0	0	0	0	0	0	0.00024225979940802	0.00251950191384823	0.00012920522635168	0.000532971558699051	0.00125975095692411	1.61506532939349e-05	4.84519598818048e-05	0.284881373451351	0.173167304617704	0.00012920522635168	1.61506532939349e-05	0.0064441106642676	0	0.000742930051519402	6.46026131756395e-05	0	0.0295072435680039	0	0	0	0	0	0	0	0	0	0.000500670252111382	0	0	0	0	0	0	0	0	0	0	0	0.000258410452703361	0	3.23013065878699e-05	6.46026131756395e-05	0	0.0716281473584449	0	0	0.0371949545358591	0
229	0	0	0	0.163437830222054	0.00281789362451368	0	0.118511639821944	0.00385859297446703	0.00081654872073874	0.00177719427455026	0.0163309744148351	0	0	0	0	0	0	0	0	0.000432290499214332	4.8032277690526e-05	1.60107592301754e-05	3.20215184603506e-05	0.00286592590220259	0.000160107592301754	0	0.00190528034838403	3.20215184603506e-05	0.000144096833071779	0.357888501072389	0.269300970252249	0.00240161388452629	0.00217746325530465	0	0	0.00137692529379588	4.8032277690526e-05	0	0.0059239809151709	0	0	0	0	0	0	0	0.000944634794580545	0	0.00150501136763969	0	0	0.000528355054596188	1.60107592301754e-05	0	0	0.000624419609978044	0	0	0	0	8.00537961508766e-05	1.60107592301754e-05	0	0.000288193666143557	0.000368247462294434	0.0433251144769115	0	0	0	0
230	0	0	0	0.130939520208764	0.000840235265874479	0	0.157895639350134	0.00157758458082702	0.000994564192259383	0.00332664574652394	0.0127921532315262	0	0	0	0	0	0	0	1.71476584871893e-05	1.71476584871893e-05	0	0	0	0.00521288818011276	1.71476584871893e-05	0	0.00142325565443611	0	3.42953169743786e-05	0.426393675943751	0.210127407102335	0.00535006944801468	0.00252070579762144	0	0	0.00354956530686081	0.000308657852769807	0	0.0037038942332417	0	0	0	0	0	0	0	0.00111459780167432	0	0.00109745014318533	0	0	0	0	0	0	0.000805939948899499	0	0	1.71476584871893e-05	0	0.000411543803693746	0.000257214877307839	1.71476584871893e-05	0	0	0.029236757720777	0	0	0	0
231	0	0	0	0.0931041754533449	0.00126528890763168	0	0.180303669338116	0.00274145929987533	0.00200337410374347	0.0031632222690792	0.0149725854070284	0	0	0	0	0	0	0	0	0	0	0	0.000105440742302975	0.00421762969210895	0	0	0.00189793336144752	0	0.000105440742302975	0.416174609868607	0.206031210460135	0.00485027414592479	0.00242513707295738	0	0	0.00200337410375351	0.000210881484604946	0	0.00506115563052672	0	0	0	0	0	0	0	0.000948966680724764	0	0	0	0	0	0	0	0	0.00221425558835544	0	0	0	0	0.000738085196118815	0.000421762969210895	0	0	0	0.0550400674820986	0	0	0	0
232	3.79386658235013e-05	0.000202339551059275	0	0.00035409421435348	0.00110022130888124	0	0.445627568764107	2.52924438823341e-05	0.00441353145747925	0.0015807777426534	0.02139740752448	1.26462219411671e-05	0	0	0	0	1.26462219411671e-05	0	0	0	0	1.26462219411671e-05	0.000164400885235473	0.000505848877646683	0	0.000518495099587951	0.000303509326589414	0.000746127094529761	0.000139108441352938	0.21675624407234	0.210294024659627	0.000151754663294205	0	0.00314890926335251	0	0.000872589313942434	1.26462219411671e-05	0	0.0254441985456454	0	0.000202339551059275	0	0	0	0	0	0	0	0.000581726209295291	0	0	0.000733480872589496	1.26462219411671e-05	0	0	0	0	0	0	0	0.000151754663294205	0	0.000531141321530221	0	0.000316155548529679	0.0244704394562069	0	0	0.0391653493519255	0
233	1.14521300961534e-05	0	0	0.000194686211634908	0.000412276683462926	0	0.529661016949225	0	0.00601236830050308	0.00221026110856733	0.0318712780577459	0	0	0	0	0	0	1.14521300961534e-05	0	0	0	0	5.72606504809674e-05	8.01649106732742e-05	0	0.000263398992213232	0.000790196976637692	0.000606962895098836	2.29042601923068e-05	0.100710032066117	0.274060925331908	0.000160329821346749	0	0.00462666055886762	0	0.000240494732020124	1.14521300961534e-05	0	0.0316651397159829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000847457627118959	0	0	0	0	0.0153687585890497	0	0	0.000103069170865481	0
241	0	2.03431896088043e-05	0	5.08579740218099e-05	0.000315319438935463	0	0.360918698442933	0	0.0252458983043775	0.0046585904203941	0.0287042405379144	1.01715948044021e-05	0	0	0.0514784413048243	0	0.00011188754284742	0	0	0	0	2.03431896087039e-05	0.00025428987010905	0.000396692197369676	1.01715948044021e-05	0.000223775085695843	0.000193260301282636	0.000467893361000491	5.08579740219104e-05	0.103882497736473	0.335459196647456	0.00104767426485141	0	0.00263444305432409	0	0.000122059137651822	0	0	0.0737338907368241	1.01715948044021e-05	0	0	0	0	0	0	1.01715948044021e-05	0	0	0	0	0	0	0	0	0.000122059137651822	0	0	2.03431896087039e-05	0	2.03431896088043e-05	0	5.08579740218099e-05	0	0	0.00863568398889124	0	0	0.0011188754284742	0
242	7.75843341711716e-05	1.55168668342142e-05	0	6.20674673369573e-05	0.000682742140705627	0	0.398162802966518	0	0.0330819600905604	0.00693603947490391	0.0229959966483262	0	0	0	0.0333147130930983	0	6.20674673369573e-05	0	0	0	1.55168668342142e-05	4.65506005027431e-05	0.00107066381156349	0.000837910809048773	0	0.000263786736181742	0.000465506005026427	0.00170685535176657	0.0002172361356792	0.172501008596553	0.205195047016452	0.000884461409551316	0	0.00698259007540142	0	0.000248269869348231	0	0	0.0880892530179738	0	0	0	0	1.55168668342142e-05	0	0	6.20674673369573e-05	0	0.000775843341710712	1.55168668342142e-05	0	0.000496539738695458	0	0	1.55168668342142e-05	0.000698259007540142	0	0	0	1.55168668342142e-05	0.000791360208546232	0	0.000232753002513715	0	0.000310337336684285	0.0187443751357372	0	0	0.00391025044222359	0
