Timepoint	Acidobacteriales	Actinomycetales	Bifidobacteriales	Coriobacteriales	Bacteroidales	Flavobacteriales	Sphingobacteriales	mle1-12	YS2	Stramenopiles	Streptophyta	Bacillales	Lactobacillales	Turicibacterales	Clostridiales	Fusobacteriales	Caulobacterales	Rhizobiales	Rhodobacterales	Rhodospirillales	Sphingomonadales	Burkholderiales	Neisseriales	Rhodocyclales	Desulfovibrionales	MIZ46	Myxococcales	Campylobacterales	Aeromonadales	Enterobacteriales	Pasteurellales	Pseudomonadales	Xanthomonadales	Erysipelotrichales	RF39	Verrucomicrobiales
176	0	0.000229698356837083	0.128499823624196	0.0018621973929316	0.0586223020697851	0	0	0	0	0	8.20351274416582e-06	0.000278919433301958	0.00143561473022802	2.46105382325375e-05	0.763468117047874	0	0.000910589914601686	0.000787537223439999	0	0	0.00158327795962964	0.00839219353727568	0	8.20351274416582e-06	0.000106645665674396	0.000623466968556082	7.38316146974124e-05	8.20351274416582e-06	0	0.000582449404835853	1.64070254882916e-05	0.00129615501358204	0	0.0311815519405998	0	0
177	0	0.000342737802378204	0.0383706180811068	0.00149587433374097	0.361543537310712	0	0	0	0	0	3.20315703157434e-06	0	0.0123065293153031	0	0.52826465764631	0	0	0	0	0	0	0.00662412874128873	3.20315703157434e-06	0	0.00250166564166181	0	0	6.40631406313868e-06	0	0.000166564165641866	0.00248564985650769	1.60157851579217e-05	0	0.0458692086920645	0	0
178	0	0.000131320721680884	0.0866972108938411	0.00136427638634446	0.196868000787884	0	0	0	0	0	0	7.29559564892021e-06	0.00423509327419975	2.18867869467806e-05	0.609163997694443	0	8.75471477869225e-05	0.000134968519504714	0	0	0	0.00827685326368751	0	7.29559564892021e-06	0.00120742107989076	0	0	7.29559564892021e-06	0	0.000196981082520826	0.00622679088634899	0.000328301804201709	0.000386666569391991	0.0846507963143794	0	0
179	0	0.000129558152716817	0.140052363086894	0.000923101838107195	0.192771734729382	0	0	0	0	0	0	0	0.00536586682500941	2.69912818159618e-05	0.615088126535261	0	0	0	0	0	0	0.00183000890712691	0	0	0.000642392507219592	0.000669383789036053	0	0	0	0.000151151178169786	0.000464250047235344	0.000690976814488023	0	0.0411940943075373	0	0
180	0	0.000182683524830408	0.0523917119369589	0.000947069852410035	0.34032498437591	0	0	0	0	0	0	6.73044565163923e-05	0.00289409163020767	2.88447670784539e-05	0.538618335656792	0	0	0	0	0	0	0.00316330945627164	4.80746117974231e-06	0	0.000519205807412369	0.000591317725108504	0.000100956684774988	9.61492235948462e-06	0	6.73044565163923e-05	0.000475938656795089	0.000524013268592512	0.000293255131964681	0.0587952502283204	0	0
181	0	0.000657693548319589	0.0485687834344448	0.00103471532761525	0.259001394980347	0	0.000201078282288683	0	0	0	8.37826176203681e-06	0.000217834805812157	0.00284023073733428	4.1891308810184e-06	0.572754730575901	0	0	0	0	0	0.000129863057311671	0.00834893784585998	0	4.1891308810184e-06	0.000309995685194762	0	0.000100539141143842	0.000238780460217749	0	0.00010472827202496	0.00374508300762785	0.000833637045321562	0.000154997842597381	0.100736030296233	4.1891308810184e-06	0
182	0	0.00038318420083629	0.0457486012279816	0.00141897899372593	0.220986519699691	5.98725313806141e-06	0	0	0	0	0	0	0.0133785171370518	0.000275413644350865	0.616705034980362	0	0	5.98725313807141e-06	0	0	0	0.00543343222279228	8.98087970710212e-06	0	0.00063764245920435	9.87896767781233e-05	0	1.79617594142042e-05	0	0.000143694075313234	0.00308044173953333	4.78980251045113e-05	0	0.091622934771878	0	0
183	0	0.00040768709701709	0.0709061943350506	0.000809102084849393	0.144917082716625	6.27210918487599e-06	0	0	0	0	0	0	0.0055508166286206	3.7632655109316e-05	0.665038008981963	1.2544218369772e-05	0	0	0	0	0	0.000376326551092159	6.27210918487599e-06	0	6.89932010336459e-05	0	0	2.5088436739544e-05	0	0.000150530620436864	0.00296670764445078	0.000144258511252078	6.27210918487599e-06	0.108570209989835	0	0
184	0	0.000453083231390159	0.0609578179511177	0.0011508314077267	0.160173983960461	0	0	0	0	0	0	0.000326219926601515	0.00723120837297874	0	0.729618050836304	0	0.00116895473699051	0	0	0	0	0.00707716007431139	0	9.06166462779319e-06	0.000960536450546738	0	9.9678310905735e-05	0	0	0.000181233292556064	6.34316523946223e-05	0.000715871505595352	0	0.0298038149608646	9.06166462779319e-06	0
185	0	0.000543452678965655	0.0388846810530806	0.00154049578289162	0.278662849660017	1.71166198099513e-05	0	0	4.27915495247783e-06	0	0	1.71166198099513e-05	0.0097051234322192	0.000248190987244094	0.573616442225551	0	0	4.27915495247783e-06	0	0	0	0.00163891634679614	4.27915495247783e-06	0	0.000847272680591391	0	0	2.99540846674148e-05	0	0.0023920476184416	0.000106978873811696	0.000136932958479811	0	0.0915995909127651	0	0
186	0	0.000869816159883651	0.0731052030451552	0.00216234671521537	0.29069743810665	1.21936844843521e-05	0	0	0	0	0	4.0645614947807e-06	0.0074625349044263	1.62582459791028e-05	0.517967394087984	4.0645614947807e-06	6.9097545411262e-05	8.12912298956141e-06	0	0	0	0.0052026387133209	0	0	0.00107304423462019	0	4.47101764425577e-05	1.21936844843521e-05	0	0.00129659511683898	0.000353616850045811	0.000252002812676544	0	0.0993866576704022	0	0
187	0	0.00185880957089364	0.0607474787422807	0.0010282776349584	0.269131896381102	1.31830466021102e-05	0	5.27321864083409e-05	0	0	0	0.000962362401950346	0.0039944631204257	1.31830466021102e-05	0.600817348889631	1.31830466021102e-05	0.00146331817282733	0.000290027025245625	0	0	1.31830466021102e-05	0.0157010085030244	1.31830466021102e-05	0	0.00195109089711312	0.00416584272625043	0.000856898029134665	0	0	0.00462724935732779	2.63660932042205e-05	6.59152330104512e-05	0	0.0321929998022014	0	0
189	0	0.000198972231893698	0.0863730805874564	0.00172952786184714	0.237756511557409	0	0	0	0	0	3.82638907489111e-06	3.82638907489111e-06	0.00901879904951886	8.03541705727433e-05	0.597513612379519	0	0	0	0	7.65277814978222e-06	3.82638907489111e-06	0.00194380565004112	7.65277814978222e-06	0	0.00534163914854427	0	0	1.14791672246633e-05	0	0.00200502787524226	0.000945118101498314	0.000149229173920523	0	0.0569060583217876	0	0
190	0	0.000402692285566122	0.0836408313541379	0.00169295124136051	0.284280208084849	1.23273148643037e-05	0	0	0	0	0	0.000813602781042247	0.0141312119393668	0	0.516950057938682	0	0	0.000168473303145551	4.10910495476125e-06	0	0	0.00355437578586858	0	0	0.00208331621206313	0	2.05455247738062e-05	5.75274693666175e-05	0	0.00435565125204132	0.000172582408099052	0.000139709568462042	0	0.0875157173264016	4.10910495476125e-06	0
191	0	0.000246232878366139	0.142139136060951	0.00225954876617245	0.146243017366453	4.82809565422566e-06	0	0	0	0	0	0	0.00343760410580723	1.4484286962667e-05	0.616596096001741	0	0	0	0	0	0	0.000690417678554859	0	0	0.000729042443788704	0	0	0	0	0.00117805533963478	0	2.41404782711783e-05	0	0.0864373964976433	0	0
192	0	0.000454527995083362	0.175556636748627	0.00144040561821868	0.0324635417333352	6.40180274765637e-06	0	0	0	0	1.28036054953327e-05	1.28036054953327e-05	0.00711880465539661	3.20090137382819e-05	0.661831171657965	6.40180274765637e-06	0	0	0	0	0	0.00021125949067314	6.40180274765637e-06	0	5.1214421981231e-05	0	0	6.40180274765637e-06	0	0.00537751430803175	0.00204217507650102	7.68216329718965e-05	0	0.113292703225495	0	0
193	0	0.000114465370410528	0.15780195964762	0.000923353987974528	0.206480266170022	0	0	0	0	0	0	6.86792222460169e-05	0.00140410854369755	0	0.61470956319982	0	0	0.000152620493880038	0	0	0	0.000618113000214452	0	0	0	0	0	0	0	0.000702054271847773	0.000213668691431453	0.00024419279020766	0	0.0165669546106284	0	0
194	0	0.000402961466058162	0.164913483571652	0.001028453890983	0.108378591318552	1.2028700479366e-05	1.8043050719049e-05	0	0	0	0.000114272654553777	6.01435023968302e-05	0.00579181928080634	0.000132315705272426	0.644209082872165	0	0	0	0	0.000102243954074011	0	0.000745779429718494	0	0	6.01435023967302e-06	0	0	2.40574009587321e-05	0	0.00584594843297229	0.000270645760785736	0.000294703161744268	0	0.0676494114958682	0	0
195	0	0.000135914527489914	0.105853779605507	0.00187916607573289	0.174472888006485	5.9093272821845e-06	0	0	0	0	1.1818654564349e-05	5.9093272821845e-06	0.00202098993051028	2.95466364108725e-05	0.619912069210233	0	0.000106367891079541	0.000124095872925965	0	0	0	0.00200326194866186	5.9093272821845e-06	0	3.5455963693047e-05	0.00023637309128698	0	0	0	0.00349241242376943	0.00023637309128698	0.000153642509336337	0	0.0892781165791807	0	0
196	0	0.000276044367858482	0.0764015525404436	0.00167299616884262	0.215795593327758	4.18249042210155e-06	0	0	0	0	0	8.36498084419309e-06	0.00700148896659341	4.18249042210155e-06	0.649641142322136	0	0	0.000104562260552289	0	0	0.000146387164773604	0.000388971609255634	0	0	2.50949425325893e-05	0.000146387164773604	0	8.36498084420309e-06	0	0.00075703076639961	0.000840680574841241	6.69198467536047e-05	4.6007394643147e-05	0.0466640456393103	0	0
197	0	0.000248340359547426	0.215838057857048	0.00178078209041457	0.0013628434365438	1.81712458206507e-05	0	0	0	0	0	7.26849832824027e-05	0.0116901681446113	1.21141638803671e-05	0.677060619276241	0	0	6.05708194020356e-06	0	6.05708194020356e-06	0	0.000563308620438771	4.23995735813849e-05	0	0	0	0	2.42283277607342e-05	0	0.00121141638803671	0.00635993603721774	0.000611765275959439	0	0.0830910500557363	0	0
198	0	0.000584648304812636	0.128838946931251	0.000438486228609727	0.135790415276101	1.16929660962127e-05	0	0	0	0	0	0.000871125974170698	0.00423285372684361	0.000239705804973011	0.658419227913242	0	0	0.0003215565676466	0.000181240974491447	0	0.000198780423635716	0.0021573522447601	1.16929660962127e-05	1.16929660962127e-05	1.16929660962127e-05	0	1.75394491443691e-05	4.09253813367945e-05	0	0.000339096016790869	0.00256660605812304	9.93902118181581e-05	8.18507626736891e-05	0.0645334798851907	0	0
199	0	0.00032927908460462	0.235784404518949	0.00267539256240566	0.0906752279229976	0	0	0	0	0	0	0	0.00693544071948337	2.05799427877513e-05	0.624889382807766	0	0	0	0	0	0	0	0	0	0	0	0	2.05799427877513e-05	0	0.000349859027391971	0.00522730546809922	2.05799427877513e-05	0	0.0330719680599395	0	0
200	0	0.00023682652457122	0.197315966055184	0.00299980264456279	0.192500493388179	0	0	0	0	0	0	0	0.00785474639826731	0	0.562462995855523	0	0	0.00173672784685162	0	0.00197355437142184	0.000907835010855845	0.00998618511940929	0	3.94710874285367e-05	3.94710874285367e-05	0	0	0	0	0.00011841326228511	3.94710874285367e-05	0	0.000671008486283624	0.0211170317743196	0	0
201	0	0.000851584745987828	0.149479734944296	0.00409825159007355	0.163663943369733	0	0	0	0	0	0	0	0.00777071080714218	5.32240466242643e-05	0.615030470766522	0	0	0.000452404396306846	0	0	0	0.00303377065758626	0	0	0.000212896186497457	0	0	0	0	0.000239508209809389	0.000133060116560661	0.000558852489554575	0	0.0544215876733062	0	0
202	0	0.00041977522944526	0.0448777881662711	0.00215611822396943	0.0398595661050253	0	0	0	0	0	0	1.90806922474754e-05	0.00648743536415765	0.00181266576351067	0.859070007059791	0	1.90806922474754e-05	9.54034612375773e-05	0	0	0	0.000171726230227379	0	0	3.81613844950509e-05	0	0	3.81613844949509e-05	0	0.00118300291935128	0.000705985613157892	0.000133564845732628	7.63227689901018e-05	0.0428361540956479	0	0
203	0	5.06149719087428e-05	0.0645003458690916	0.00263197853925863	0.247355367717445	0	0	0	0	0	0	0	0.0115570852524446	1.68716573029476e-05	0.636382041808225	0	0	0	0	0	0	0.000151844915726229	0	0	0.00129911761232407	0	0	1.68716573029476e-05	0	0.00155219247186278	0.000320561488755705	3.37433146058952e-05	0	0.0341313627237459	0	0
204	0	0.000255036980361734	0.0256387176140732	0.000675097889193295	0.674692830460295	0	0	0	0	0	0.00117016967459878	0.000510073960723467	0.00100514574612895	0	0.275890004050712	0	0	0.00160523275874832	0	0	0.000255036980361734	0.00943636827340014	0	0	0.00100514574612895	0	0	1.50021753153843e-05	0	0.000240034805046749	0.00111016097333884	0.00180026103784812	0	0.00469568087372509	0	0
205	0	3.09842135431805e-05	0.0575841608699637	0.00117740011463926	0.621868657918608	0	0.000170413174487893	0	0	0	0	0	0.00494198206013689	0	0.291762846829816	0	0	1.54921067715902e-05	0	0	0	0.00763760863839519	0	1.54921067715902e-05	0.00131682907558917	0	0	1.54921067715902e-05	0	0.000139428960943912	0.00408991618769742	0	0	0.00923329563586418	0	0
206	0	3.34336342360791e-05	0.0181377465730024	0.000894349715814566	0.738390170511967	0	0	0	0	0	0.00129555332664732	0	0.00262454028753611	8.35840855900978e-06	0.220444667334953	2.50752256770093e-05	0	0	0	0	0	0.00757271815446502	0	0	0.00249916415914056	0	0	8.35840855900978e-05	0	2.50752256770093e-05	0.0034854563691042	4.17920427950489e-05	0	0.00443831494483635	0	0
207	0	0.000292986632484697	0.0835744369163722	0.0012818165171243	0.258615638161058	3.66233290606371e-05	1.83116645303185e-05	0	0	0	0	3.66233290606371e-05	0.0128731001648307	0	0.617963742904563	1.83116645303185e-05	0	0	0	0	0	0.000292986632484697	0	0	0.000146493316242348	0	0	3.66233290606371e-05	0	0.000494414942317801	0.000384544955136289	0.000201428309833104	0	0.0237319172313104	0	0
209	0	0.000234378662166288	0.0519383115360998	0.00201565649463848	0.264519758121281	0.000257816528383317	0	0	0	0	2.34378662166288e-05	0	0.00128908264191158	9.37514648667152e-05	0.628650447663184	0	0	0.00112501757839938	0	0	0	0.00239066235410494	0	0	2.34378662166288e-05	0	0	2.34378662166288e-05	0	0.00018750292973323	0.00039844372568349	0.000328130127033403	0.000843763183800037	0.0456569633900641	0	0
210	0	8.25457096867887e-05	0.0504629438551969	0.00210491559700811	0.388253745511566	0	0	0	0	0	0	0	0.00736032578040366	2.75152365622296e-05	0.510971700579192	0	0	0	0	0	0.000371455693590549	0.00207740036044918	0	0	6.8788091405724e-05	0	0	0	0	0.000564062349527057	0.000756669005462564	0.000288909983903761	0	0.0366090222460458	0	0
211	0	0.000114216718064283	0.0914223244733776	0.00215380096920306	0.195277954541504	0	0	0	0	0	1.63166740091262e-05	0	0.00432391861243644	0	0.663909148759322	0	0	0	0	0	0	0.0016806174229436	0	0	0.00089741707050394	0	0	0	0	0.000277383458156545	0.000358966828202176	0.00089741707050394	0	0.0386705174017731	0	0
212	0	5.08136536287351e-05	0.0485524460422554	0.00204524955856109	0.318118878542785	0	0	0	0	0	0.000368398988807829	0	0.00454782199977279	2.54068268143675e-05	0.601862320405354	0	0	0	0	0	0	0.000736797977615659	1.27034134071838e-05	0	0.00280745436298211	0	0	0	0	7.62204804431026e-05	0.000406509229029881	2.54068268143675e-05	0	0.0203635716917291	0	0
