Timepoint	Corynebacterium	unknown5523	Renibacterium	unknown912	Bifidobacterium	Collinsella	Eggerthella	unknown7577	Bacteroides	Parabacteroides	Alistipes	unknown2247	unknown2959	Flavobacterium	Pedobacter	unknown7559	unknown5504	unknown1456	unknown589	Bacillus	Staphylococcus	Abiotrophia	Aerococcus	Enterococcus	Lactobacillus	Leuconostoc	Weissella	Lactococcus	Streptococcus	Turicibacter	unknown1563	Clostridium1	unknown3540	Anaerococcus	Finegoldia	unknown6507	Blautia	Clostridium	Coprococcus	Epulopiscium	Eubacterium	Lachnobacterium	Lachnospira	Roseburia	Ruminococcus	unknown1949	unknown2115	unknown2169	unknown2191	unknown2207	unknown2233	unknown2260	unknown2270	unknown2280	unknown2329	unknown2337	unknown2387	unknown2442	unknown2616	unknown2650	unknown2666	unknown2708	unknown2710	unknown2941	unknown3100	unknown3303	unknown3311	unknown3325	unknown3386	unknown3579	unknown4267	unknown6150	unknown6340	unknown639	unknown6621	unknown6632	unknown6638	unknown6960	Clostridium3	Eubacterium1	Faecalibacterium	Oscillospira	Ruminococcus1	unknown1106	unknown1856	unknown2016	unknown2020	unknown2181	unknown2356	unknown2481	unknown2524	unknown2589	unknown2623	unknown3103	unknown3225	unknown3379	unknown3809	unknown4729	unknown6040	unknown870	unknown2011	unknown3039	unknown3428	unknown3465	unknown3980	unknown4491	unknown4831	Dialister	Phascolarctobacterium	Veillonella	Fusobacterium	Leptotrichia	Brevundimonas	unknown1449	Afipia	Bradyrhizobium	Rhodopseudomonas	unknown7323	unknown318	Rhizobium	unknown7056	Novosphingobium	Sphingomonas	Sutterella	unknown3138	Burkholderia	Cupriavidus	Ralstonia	Acidovorax	Hylemonella	Simplicispira	unknown1260	unknown5527	unknown6951	Mitsuaria	unknown7162	Ideonella	unknown6169	Bilophila	unknown6464	unknown3425	Campylobacter	Helicobacter	Aeromonas	Enterobacter	Erwinia	Escherichia	Ewingella	Plesiomonas	Raoultella	Serratia	Trabulsiella	unknown134	Actinobacillus	Haemophilus	unknown109	Acinetobacter	unknown1280	Pseudomonas	Lysobacter	Clostridium2	unknown2564	unknown2222	unknown6437	Akkermansia	unknown1258	unknown2173
10	0	0	0	0	8.95363360835344e-06	0	4.47681680417672e-05	0.00372023476427203	0.381639678922589	4.47681680417672e-06	0.0342297412847337	0.00333075170230864	0.0193308949604487	0	0	0	0	0	8.95363360835344e-06	4.47681680417672e-06	0	0	0	0	0	8.95363360835344e-05	0.000116397236908574	7.16290688669108e-05	0.000537218016501831	0	0.00282934822024526	0.000438728046808839	0.000429774413201048	0	0	0	0.0515013005152551	0.0138288871080711	0.0487749190815114	0	0.00614219265533625	0.000595416634955076	0.0046917040107887	0.00605265631924793	0.00915509036454176	0.000626754352584949	0.00303080497642317	8.95363360835344e-06	0.00200561392827434	0.000344714893921305	3.58145344334554e-05	4.92449848459751e-05	0.00363965206179254	0.000528264382892998	0.000523787566088583	0.000752105223101314	0.000586463001347286	0	1.34304504125197e-05	0.00205933572991692	0.00171909765280211	0.0107488371468202	0.00122217098754315	0.00238166653982447	4.47681680417672e-06	0.000966992429701838	0.000613323902172741	0.000282039458663644	0.00135199867486081	0.00217573296683174	4.47681680417672e-05	0.00380529428355594	0.000523787566088583	0.000761058856710147	1.34304504125197e-05	0.00938340802155657	0.00130723050681664	0.000568555734130662	0.0016295613167242	0.0192368818075144	0.193855121254918	0.0101668509622773	0.0386617899208975	0.000487973031655336	0.0201143379012216	0.00075658203990573	0.000214887206600524	0.00786576712494277	0.00161165404950654	0.00297260635797617	0.000358145344334554	0.00351877800808371	0.00238166653982447	0.00254283194477304	0.000595416634956118	0.00178624990486835	8.05827024752226e-05	0.00014325813773403	4.47681680417672e-06	4.47681680417672e-05	0.00556020647079337	0.00181758762249927	0.00316063266375124	0	0.00103414468176495	7.61058856710147e-05	0.00286068593786577	0	0.0106234862762758	1.34304504125197e-05	4.47681680417672e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000331284443509098	0	0	0	0	0.000362622161137929	0	0	0	0	0	0	0	0	0	0	1.79072672167277e-05	4.47681680417672e-06	0	0	0	0	4.47681680417672e-06	0	0	0	0	0.00341133440477772	0	0	0	0.00950428207527581	4.92449848459751e-05	0.00432460503283698	0.00577957049418895	0.00236375927259639	0	8.95363360835344e-06
11	5.68043034939531e-06	0	0	0	0	0	1.42010758734883e-05	0.00539356861675662	0.39457973336068	0	0.0403424163414649	0.00129513811966873	0.0345796197519645	0	0	0	0	0	0	2.84021517469765e-06	0	0	0	0	0	3.69227972710695e-05	4.26032276204648e-05	0.000167572695306749	0.000312423669216742	4.54434427951624e-05	0.000309583454042663	0.000187454201530458	0.000173253125656969	0	0	0	0.0320887510437663	0.015385445601404	0.0335060184159461	0	0.00529132087046915	0.00041751163068138	0.0145646234158322	0.0123946990224441	0.00452446277329254	0.000474315934175333	0.00525155785802173	5.68043034940561e-06	0.00289133904784139	0.000133490113210583	1.98815062228835e-05	2.84021517469765e-05	0.0025476730117108	0.000286861732644875	0.000718574439199744	0.000238578074675222	0.00176377362348971	0	1.13608606987906e-05	0.00162176286475484	0.00124117403134576	0.00421771953443014	0.000437393136904057	0.00133490113210583	0	0.00146271081497548	0.000426032276204648	0.0024227035440204	0.0063393602699363	0.00209039836857582	5.68043034940562e-05	0.00174389211726601	0.00057940389563894	0.000488517010048822	1.98815062228835e-05	0.00167288673789857	0.00121561209477389	0.00714598137955003	0.0016473248013267	0.0129712627028697	0.22812608283193	0.00835591304396545	0.023340888305747	0.000366387757536616	0.0157603540044237	0.00101395681736789	0.000318104099566962	0.00461534965889399	0.0024425850502441	0.00132638048658875	0.00041467141550627	0.00153087597916369	0.00214152224171956	0.00147691189084072	0.000227217213975813	0.000428872491379758	0.000195974847054757	0.000122129252512206	2.27217213975813e-05	0.00143998909357253	0.00384565134654846	0.00112756542435167	0.00227217213975813	0	0.000542481098367665	2.27217213975813e-05	0.0037831666126981	0	0.0170838942758229	1.98815062228835e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.68043034940561e-06	0	0	0	0	0	0	0	5.68043034940561e-06	2.84021517469765e-06	0	8.52064552410328e-06	0	0	0	0.0107956578790407	4.54434427951624e-05	0.00359855262634688	0.0037064808029825	0.000292542162994065	0	5.68043034940561e-06
12	1.30370730902168e-05	0	0	0	8.69138206013067e-06	0	3.91112192705465e-05	0.0043369996480018	0.454468022232854	0	0.0452386436228996	0.00276820518615128	0.0146667072264809	0	0	0	0	0	0	0	0	0	0	1.30370730902168e-05	0	6.51853654508762e-05	0.000121679348841747	0.000195556096352732	0.000395457883735156	4.34569103006533e-05	0.00265956291039342	0.000252050079743914	0.00087782958807245	0	0	0	0.0339789581640582	0.0177912590770295	0.0214720593794991	0	0.00527566891050031	0.000221630242532959	0.0044108763955159	0.00498450761148087	0.00609700451517743	0.000173827641202198	0.00347220713301739	0	0.00174696779408551	0.000317235445194479	3.47655282404397e-05	6.51853654508762e-05	0.00291161299014252	0.000499754468457099	0.000573631215968085	0.000273778534893411	0.000421532029915383	0	0	0.00146015218610303	0.00182953592365277	0.00368080030245919	0.000938669262493323	0.0018251902326262	0	0.000673582109659296	0.000417186338885691	0.000369383737554931	0.00492366793705688	0.000564939833907663	8.69138206012028e-06	0.00581018890719495	0.000334618209314283	0.000126025039871438	1.30370730902168e-05	0.00164701690039119	0.000695310564809831	0.000604051053178002	0.00297245266455614	0.0287032892535371	0.189398252162727	0.0120723296814861	0.017513134851121	0.000239013006653801	0.014088730319479	0.000564939833907663	0.000404149265795578	0.00197294372764402	0.00184257299674289	0.00288119315292534	0.000564939833907663	0.00212069722267221	0.00193817819941063	0.00199032649177109	0.000282469916953831	0.000786570076440621	0.000382420810645044	9.99508936914196e-05	4.78026013306564e-05	0.00408060387722611	0.00405887542207247	0.0013775840565254	0.00308544063134058	0	0.000269432843863718	8.69138206012028e-06	0.0025118094153756	0	0.0227149270141383	1.73827641203236e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.34569103006533e-06	0	0	0	0	0	4.34569103006533e-06	0	0	4.34569103006533e-06	0	8.69138206013067e-06	0	0	0	0.00965612546879903	5.21482923607633e-05	0.00748762564479294	0.00503665590384132	0.00193383250838406	0	1.30370730902168e-05
13	0	0	0	0	3.1083315719456e-06	0	9.32499471582645e-06	0.00395068942794201	0.399234107100461	0	0.0424287259569715	0.00261099852043141	0.0197689887975831	0	0	0	0	0	3.1083315719456e-06	6.2166631438912e-06	0	0	0	0	3.1083315719456e-06	6.21666314388085e-05	7.45999577266116e-05	3.72999788633058e-05	0.00029218316776239	1.24333262878031e-05	0.000677616282683561	0.000326374815053148	0.000127441594449542	0	3.1083315719456e-06	0	0.0284319088886064	0.0129462009970972	0.0305331410311422	0	0.00493913886782117	0.00171890735928255	0.00703104601572641	0.0157903243854903	0.00541160526675914	0.000991557771449632	0.010568327344586	9.32499471582645e-06	0.00102885775031294	0.00015541657859728	1.24333262878031e-05	3.41916472913809e-05	0.00347511469742943	0.000441383083215613	0.00194270723246859	0.000198933220604643	0.000904524487434907	3.1083315719456e-06	6.21666314388084e-06	0.00174999067500801	0.00102885775031294	0.00759676236183041	0.00086411617700009	0.00111589103432455	0	0.000951149461014815	0.000379216451777115	0.00164741573312848	0.00357147297615971	0.00896131992190689	0.00018960822588804	0.00255194022056546	0.000528416367230338	0.00143294085466628	4.35166420071556e-05	0.05945927463974	0.00169714903828093	0.000198933220604643	0.00108169938703483	0.0113205435850429	0.186304069428178	0.00492981387309731	0.031745390344311	0.000382324783348625	0.0248107026072838	0.000400974772780796	0.000323266483481638	0.00202041552176153	0.00136455756008683	0.000627882977532141	0.000127441594449542	0.00132725758122249	0.000854791182284522	0.000997774434593689	0.0002051498837487	0.000960474455730383	0.00015541657859728	0.000146091583881713	2.48666525755027e-05	3.10833157194561e-05	0.00121535764462947	0.000761541235125741	0.00147956582824412	0	0.000142983252309166	9.32499471582645e-06	0.00195203222718208	0	0.012296559698582	1.24333262878031e-05	0	0	0	0	3.72999788633058e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.1083315719456e-06	0	0	0	0	0	0	0	9.32499471582645e-06	1.5541657859728e-05	3.1083315719456e-06	4.35166420071556e-05	0	0	0	0.00815626204477482	3.41916472913809e-05	0.00576906339752946	0.00622287980703009	0.00151997413868308	0	0
14	0	0	0	0	9.90445502386467e-06	0	3.30148500795489e-06	0.00181251526937068	0.586142346827766	0	0.0847590246092683	0.00432494536042121	0.0237310742371372	0	0	0	0	0	0	0	0	0	0	0	3.30148500795489e-06	4.29193051034033e-05	3.63163350875345e-05	2.31103950556944e-05	4.6220790111389e-05	1.98089100477089e-05	0.000254214345612537	3.30148500795489e-05	0.000138662370334576	0	6.60297001590978e-06	0	0.00452633594590229	0.0190693774059463	0.0106241787555808	0	0.00110599747766852	0.000445700476073449	0.00384292854926289	0.00370756766393333	0.00127107172806268	0.000161772765390168	0.015715068637864	0	0.000445700476073449	3.63163350875345e-05	3.30148500795489e-06	3.63163350875345e-05	0.000739532641782018	6.93311851670834e-05	0.00172007368914013	0.000105647520254721	0.00064709106155965	0	0	0.000396178200954177	0.000191486130460913	0.00252893751609097	0.000151868310365905	0.000326847015787401	0	0.000557950966344346	6.60297001590978e-05	0.00154509498372784	0.00412685625994617	0.00241008405581208	3.96178200954177e-05	0.00240017960078372	7.92356401909379e-05	0.000267420285643865	3.30148500795489e-06	0.021769992142423	0.000349957410842993	0.000449001961081537	0.00146255785852564	0.0159230621933981	0.0709819276710249	0.0114000277324609	0.0168342720555772	7.92356401909379e-05	0.0125621504553038	0.000274023255660041	0.000369766320890497	0.00121494648292928	0.00254214345612537	0.00251243009105052	6.93311851670834e-05	0.00152528607367112	0.000250912860604448	0.000217898010524593	0.000462207901113889	0.000772547491861873	0.00021129504050944	4.6220790111389e-05	1.65074250398256e-05	0.000135360885326488	0.0014889697385842	0.00021129504050944	0.000713120761718338	0	4.29193051034033e-05	0	0.00055134799632817	0	0.0351641168197609	9.90445502386467e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.30148500795489e-06	0	0	0	0	0	0	0	0	3.30148500795489e-06	0	0	0	6.60297001590978e-06	0	0	0	0	0	0	0	6.60297001590978e-06	0	0	9.90445502386467e-06	0	0	0	0.00193467021465561	9.90445502386467e-06	0.00942243821270634	0.00671522050617658	0.000518333146248313	0	3.30148500795489e-06
15	0	0	0	0	0	0	0	0.00738604389420915	0.425225098480738	0	0.059205589945572	0.00354061151753819	0.0209388482461381	0	0	0	0	0	0	0	0	0	0	0	2.34477583943478e-05	4.68955167885915e-05	7.03432751829393e-05	7.03432751830434e-05	0.00042205965109826	0.000140686550366086	0.00117238791971739	0.000187582067154782	0.00051585068467461	4.68955167885915e-05	7.03432751829393e-05	0	0.0229084599512299	0.0141858938285908	0.0376570999812309	0	0.00393922341024626	0.00145376102044331	0.00468955167885915	0.0103170136935026	0.00581504408179409	0.00107859688614209	0.00794879009567141	2.34477583943478e-05	0.00218064153067018	0	0	2.34477583943478e-05	0.00229788032264192	0.00032826861752087	0.00187582067154782	0.000375164134308524	0.000234477583943478	0	0	0.00154755205402903	0.000679984993435045	0.00916807353218167	0.000679984993435045	0.00117238791971739	0	0.00042205965109722	0.000211029825549131	0.00220408928906661	0.00412680547739688	0.00825361095479377	4.68955167885915e-05	0.00375164134308524	0.000234477583943478	0.000468955167885915	0	0.0429328456200112	0.00133652222847158	0.000234477583943478	0.0019461639467267	0.0207981616957594	0.132831551303283	0.00949634214970045	0.0283483398986811	0	0.0130604014256663	0.000398611892702871	0.000257925342337826	0.00189926842994426	0.00159444757081148	0.00633089476646349	0.000164134308760435	0.00225098480584906	0.000726880510223741	0.000914462577378523	0.000304820859126521	0.0032123429000194	0.000257925342337826	0.000117238791971739	0	0.00161789532920792	0.0025323579065854	0.000609641718252002	0.00222753704746304	0	4.68955167885915e-05	0	0.0014303132620573	0	0.0288172950666097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000164134308760435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.34477583943478e-05	0	0	0	0	0	2.34477583943478e-05	0	7.03432751829393e-05	0	0	7.03432751829393e-05	0	0	0	0.00436128306134037	9.37910335772871e-05	0.00426749202776505	0.00543987994748244	0.00942599887452157	0	0
16	0	0	0	0	1.11650756434092e-05	0	0	0.00415340813933829	0.481158934851818	0	0.0306816278680198	0.00405292245854368	0.0391559202813402	0	0	0	0	0	0	0	0	0	0	1.11650756434092e-05	0	1.11650756434092e-05	0	2.23301512867149e-05	6.69904538602482e-05	1.11650756434092e-05	3.34952269301241e-05	0.00027912689108523	0.000122815832076673	0	0	0	0.0227767543124802	0.0138558588733945	0.0394015519454749	0	0.00472282699715029	0.00356165913023284	0.00609613130128818	0.0217049070507262	0.00446603025735333	0.000569418857812006	0.00233350080946611	0	0.00760341651314532	0.000346117344944857	0	1.11650756434092e-05	0.0020655389940276	0.000368447496231055	0.000859710824539818	0.000279126891084196	0.00115000279126556	0	2.23301512867149e-05	0.00223301512867149	0.00088204097582705	0.013900519176002	0.00145145983363905	0.000848545748897237	0	0.000926701278400481	0.000256796739797997	0.00312622118015044	0.00160777089265175	0.0170602355830565	0.000357282420588473	0.00168592642215293	0.000267961815441613	0.000636409311672669	0.000279126891084196	0.0472729302741105	0.000960196505330294	0.0028024339864835	0.00147378998492215	0.00588399486405741	0.103656562273544	0.00962429520458603	0.0337631887455626	0.000848545748897237	0.0105733266343244	0.00115000279126556	0.000301457042371428	0.00432088427399253	0.00215485959917032	0.000893206051470666	4.46603025735333e-05	0.00567185842683697	0.00110534248869937	0.00102718695919096	5.58253782169425e-05	0.000714564841175913	0.000223301512867149	5.58253782169425e-05	2.23301512867149e-05	0.000803885446323806	0.00215485959917032	0.000457768101378949	0.0019092279350149	0	7.81555295036574e-05	3.34952269301241e-05	3.34952269301241e-05	0	0.0173058672471912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00264612292748115	2.23301512867149e-05	0.000926701278400481	0.00122815832076673	0.000312622118015044	0	0
17	0.000110672111734864	0	0	0	0	0	1.10672111734864e-05	0.00931859180805459	0.298770432838496	0	0.0268158526732575	0.00162688004250178	0.027258541120276	0	0	0	0	0	0	0	0	0	0	0	0	2.2134422346973e-05	6.64032670408147e-05	3.32016335204594e-05	0.000708301515101677	9.96049005611701e-05	0.000177075378775159	0.000320949124030171	0.000320949124030171	5.53360558673283e-05	5.53360558673283e-05	6.64032670408147e-05	0.0455858428234098	0.0140000221344641	0.0880728665184182	0	0.0064853857476562	0.00301028143918499	0.00285534048274931	0.0238055712340517	0.00815653463483903	0.000996049005611701	0.00152727514193302	1.10672111734864e-05	0.00534546299678116	0.000121739322908247	3.32016335203554e-05	1.10672111734864e-05	0.0043051451464749	0.000254545856989876	0.000553360558673283	0.000464822869285183	0.000188142589948542	1.10672111734864e-05	0	0.00225771107938874	0.00163794725367724	0.0169106986730907	0.000619763825713578	0.00230197992408019	0	0.000298814701683407	0.000520158925153135	0.0049802450280533	0.00102925063913185	0.0183605033367642	0.000177075378775159	0.00274466837101549	0.0005422933474999	0.000520158925153135	0.000154940956428395	0.00924112132983675	0.00168221609836869	0.00351937315316266	0.00175968657657612	0.0185818475601694	0.172427150082505	0.0101707670684196	0.0532443529554779	0.000575494981020047	0.030224553714676	0.0022134422346973	0.000376285179898123	0.00722688889626659	0.00222450944586235	0.00285534048274931	9.96049005611701e-05	0.00436048120234181	0.00198103080005418	0.00233518155759617	0.000199209801121924	0.00160474562015086	0.000254545856989876	0.000121739322908247	4.42688446938418e-05	0.000376285179898123	0.00436048120234181	0.00109565390617319	0.00365217968724742	0	0.000121739322908247	2.2134422346973e-05	1.10672111734864e-05	0	0.0129375698618277	2.2134422346973e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.10672111734864e-05	0	0	0	0	0	0	0.013878282811534	7.74704782141972e-05	0.00382925506601321	0.00474783359341019	0.00283320606040879	0	1.10672111734864e-05
18	0	0	0	0	0	0	0	0.00490817130714362	0.371674265021241	0	0.0276733073292675	0.00255384523298962	0.0221266747139519	0	0	0	0	0	0	0	0	0	0	0	9.97595794135366e-06	0	2.99278738240922e-05	9.97595794135366e-06	0.000329206612064702	1.99519158827282e-05	7.98076635309124e-05	0.000688341097953184	0.0001097355373549	0	9.97595794135366e-06	9.97595794135366e-06	0.0306461427958754	0.0127492742490219	0.0480541894036029	0	0.00531718558274152	0.00356141698506312	0.0117117746231475	0.0262567213016794	0.00349158527947222	0.00121706686884621	0.00221466266298261	0	0.00195528775650361	5.98557476481844e-05	9.97595794135366e-06	2.99278738240922e-05	0.00173581668179381	0.000259374906474841	0.000608533434423104	0.000139663411178681	0.00106742749972731	0	9.97595794135366e-06	0.00337187378417502	0.0010774034576644	0.0192635747847562	0.000728244929719264	0.000798076635309124	0	0.0012270428267833	0.000349158527947222	0.00361129677476942	0.000638461308246883	0.0210991510460146	0.000728244929719264	0.00206502329386371	0.000349158527947222	0.000937740046487805	0.000139663411178681	0.077563072994025	0.000947716004429065	0.00305264313005261	0.0015861773126749	0.00769146357279054	0.197653654692419	0.00779122315220314	0.0126295627537766	0.000269350864417141	0.0144850909308053	0.00111730728943361	0.000259374906474841	0.00346165740565052	0.00160612922855951	0.000768148761484305	0.00149639369119941	0.0011272832473707	0.00337187378417502	0.000788100677366824	0.000249398948533581	0.000708293013836744	9.97595794135366e-05	7.98076635309124e-05	0	0.000339182570005962	0.00232439820033232	0.000618509392364364	0.000788100677366824	0	9.97595794135366e-06	9.97595794135366e-06	0.000119711495296161	0	0.00916790534810535	7.98076635309124e-05	0	0	0	0	0	7.98076635309124e-05	0	9.97595794135366e-06	0	0	0	0	0	0	9.97595794135366e-06	0	0	0	0	9.97595794135366e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.99278738240922e-05	1.99519158827282e-05	0	1.99519158827282e-05	0	9.97595794135366e-06	0	0.00355144102711562	7.98076635309124e-05	0.00170588880797211	0.00347163336358762	0.000937740046487805	0	0
20	0	0	0	0	0	0	1.51439431798937e-05	0.0126603364984444	0.303181742461871	0	0.0344221828479416	0.00278648554510335	0.0368679296715993	0	0	0	0	0	0	0	0	0	0	7.57197158996764e-06	7.57197158996764e-06	3.78598579498382e-05	0	0.000878348704436538	0.000537609982887891	1.51439431798937e-05	1.51439431798937e-05	0.000325594778368546	0.000249875062469078	0	0	0	0.0484909060622052	0.0121984462314727	0.0859115896597673	0	0.00400557297109062	0.00226401950539452	0.0063831720503385	0.0199445731680099	0.00696621386277398	0.000901064619206171	0.00183241712477047	1.51439431798937e-05	0.0015219662895789	0.000371026607908852	1.51439431798937e-05	2.27159147699446e-05	0.00224887556221546	0.000318022806779016	0.000424030409038688	0.000484606181758054	0.000121151545439774	7.57197158996764e-06	7.57197158996764e-06	0.00295306892008343	0.00171126557932756	0.0166507655263039	0.00119637151121868	0.00302121666439961	0	0.000302878863598914	0.000689049414686827	0.00625444853331648	0.00126451925552445	0.0140005754698642	0.00026501900564918	0.00305907652234727	0.000726909272636561	0.00062847364196746	4.5431829539785e-05	0.0039525691699639	0.00144624657368359	0.00155982614753696	0.00348310693138179	0.0168324928444943	0.217451880120398	0.00873048324323867	0.00622416064695836	0.00152953826116842	0.0140535792709597	0.00128723517029304	0.000492178153347585	0.00326351975527499	0.00326351975527499	0.000666333499917195	0.00464919055624234	0.00189299289749712	0.0136901246346829	0.00167340572137992	0.000249875062469078	0.00144624657368359	0.000204443232928772	0.000106007602259672	1.51439431798937e-05	8.32916874896232e-05	0.00293035300531483	0.00153711023276837	0.00204443232928772	0	7.57197158996764e-06	0	0.000461890266988422	0	0.018505898565895	7.57197158996764e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0125997607256449	7.57197158996764e-05	0.00767040722064195	0.00463404661306328	0.0020368603577086	0	7.57197158996764e-06
21	0	0	0	0	6.30815328812022e-06	0	0	0.00273773852704509	0.524598643747279	0	0.0353193502602198	0.00517899384954744	0.0539725595331421	0	0	0	0	0	0	0	0	0	0	0	0	0	1.89244598643196e-05	0.000182936445355774	0.000119854912474366	2.52326131524604e-05	6.30815328812022e-05	0.000151395678914556	8.83141460337654e-05	0	0	0	0.0192587919886834	0.0086043210850047	0.0574105030751516	0	0.00216369657781882	0.00227093518372863	0.00754455133259252	0.0182368711559588	0.00333070493613052	0.000492035956473336	0.00220154549755775	0	0.00330547232297467	0.000208169058508543	0	6.30815328812022e-06	0.00143195079640189	0.000176628292067325	0.000920990380066293	0.000195552751931644	0.000920990380066293	0	1.26163065762816e-05	0.00210061504494461	0.000643431635388921	0.0126289228827721	0.000864217000473335	0.000813751774167796	6.30815328812022e-06	0.00102192083267634	0.000220785365084414	0.005702570572462	0.00432739315564792	0.0131461914524825	0.000208169058508543	0.00210692319823101	0.000233401671660284	0.000990380066235121	7.56978394574838e-05	0.00121747358460284	0.00071282132155775	0.00465541712663289	0.00136886926352768	0.00950007885191925	0.13138621668506	0.00671187509856247	0.00331178047627134	0.00104084529254272	0.0035893392209446	0.000441570730168827	0.000428954423591929	0.0014824160227136	0.0022961677968742	0.000605582715660281	0.000567733795930614	0.00187982967985917	0.00258003469484413	0.000656047941964792	0.000113546759185917	0.000864217000473335	8.83141460337654e-05	3.78489197287419e-05	1.89244598643196e-05	6.30815328812022e-06	0.00155811386217088	0.000643431635388921	0.00121116543131645	0	0	0	0.000315407664406012	0	0.0146916890079573	2.52326131524604e-05	6.30815328812022e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.15407664406012e-05	0	0	0	0	0	0	0	0	0	0	0	0	6.30815328812022e-06	0	0	0	0	0	6.30815328812022e-06	0	6.30815328812022e-06	0	0	0	0	0	0.000592966409083383	0.00336224570256249	6.30815328812022e-06	0.00356410660778875	0.001488724176	0.000674972401829111	0	0
